UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Citation,RELATIONSHIP,DATE,LOCATION PRECISION
e523811b-8b8e-4187-9146-711b5b1f76fa,Roman,char-offset:41758,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,43",,386 B.C.,
ef612cfb-5fb5-43ad-9c47-bb37d326007d,Roman,char-offset:45865,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,45",,386 B.C.,
c1a248f7-b80f-4653-a051-34a7c8f527e9,Roman,char-offset:45993,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,45",,386 B.C.,
1fae3f58-6932-4aed-a299-6a2def4a44da,Roman,char-offset:46009,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,45",,386 B.C.,
7a904ef7-7cb0-4775-bbb5-912596b14eee,Roman,char-offset:47273,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,46",,386 B.C.,
6fe8fcdb-9606-44d6-84b6-5862c74ea8f0,Roman,char-offset:56142,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,48",,386 B.C.,
b46cab8d-353d-4230-8df2-51bf332619a7,Romans,char-offset:814,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,28",,390 B.C.,
cf4a149a-71d4-4f72-a5d6-c4874f6dd8cd,Romans,char-offset:2859,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,28",,390 B.C.,
b6dbde83-6c97-423e-b50a-002fe10be3d1,Romans,char-offset:12011,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,32",,390 B.C.,
b453effc-3dca-4bda-b57c-f9c790fc2e96,Romans,char-offset:20107,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,35",,390 B.C.,
5187aa55-a1a8-4ff7-aa40-806e87e6989f,Romans,char-offset:20778,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
a0a05c42-aae5-4277-bc6e-4325ae173dc5,Romans,char-offset:20927,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
0f6aeb35-481c-42d3-a51f-84eede8be51c,Romans,char-offset:21652,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
7517e2cc-8d56-4392-a4c7-ae775b7e37fe,Romans,char-offset:22178,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
a1b5d494-490b-4ca4-bb93-007caddbcca4,Romans,char-offset:22709,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
60ca4094-991a-4667-a870-36b5d1a50e59,Romans,char-offset:27298,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,38",,386 B.C.,
91e3d1cc-016c-4cd8-9005-98859e6819ca,Romans,char-offset:29787,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,39",,386 B.C.,
580b83bc-3216-419b-8635-339d332c2e02,Romans,char-offset:38262,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,42",,386 B.C.,
aa026f88-0a55-4de0-89a0-ff917f3c30f9,Romans,char-offset:40443,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,43",,386 B.C.,
7eb39319-b610-41dd-a1a4-9727e009dc0e,Romans,char-offset:40929,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,43",,386 B.C.,
7b0fa0ff-2b58-48a8-9b93-20d77d7b3656,Romans,char-offset:48215,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,46",,386 B.C.,
e9879601-d3ba-48c5-a151-db44b8f69ed4,Romans,char-offset:53454,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,47",,386 B.C.,
bb4725c6-e6cb-4c61-a37e-63375eb9f217,Romans,char-offset:54307,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,48",,386 B.C.,
e0000acf-9884-440f-88fa-ede933c9291b,Romans,char-offset:56223,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,49",,386 B.C.,
8af59afa-90e8-4eca-af30-b6861b36751a,Romans,char-offset:57490,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,49",,386 B.C.,
d6c2b746-be68-4601-be26-70b800ac6042,Romans,char-offset:62356,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,51",,386 B.C.,
8e24624e-ac80-4c2c-9af7-ac71299c2af8,Romans,char-offset:71005,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,53",,386 B.C.,
1451678f-6b4f-4b78-baa7-714ab1359649,Romans,char-offset:71394,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,53",,386 B.C.,
0923aa87-19b1-43e8-a84a-c125126dc983,Rome,char-offset:40,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,1",,403 B.C.,
1ab20ad9-51ae-4ef1-977b-f0b573cfa4cc,Rome,char-offset:2464,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,2",,403 B.C.,
b1bb90f5-26ab-4f65-a60a-d06dfbc9f1dc,Rome,char-offset:9969,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,2",,403 B.C.,
b440cea8-c5cf-4072-bff8-85a1401ad132,Rome,char-offset:16164,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,3",,403 B.C.,
941b5c74-f6b4-4575-8371-2c682672c518,Rome,char-offset:16495,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,4",,403 B.C.,
849c27b9-dc9d-4e4d-b5b5-2d8cf2f388a8,Rome,char-offset:17330,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,4",,403 B.C.,
0319204c-0f3a-4330-9cfa-76dba9cb52f8,Rome,char-offset:17486,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,4",,403 B.C.,
5103ebca-ec0e-4666-bc82-ed5ac2164b21,Rome,char-offset:18795,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,4",,403 B.C.,
9e973811-585e-4888-a538-756480f93d5b,Rome,char-offset:19890,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,4",,403 B.C.,
8ccca689-04cb-48bb-b654-bc9f382c1f1f,Rome,char-offset:21446,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,4",,403 B.C.,
b75bc672-6cc2-4ad9-9e03-ce8e846546ae,Rome,char-offset:23579,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,5",,403 B.C.,
a059da02-4dda-4e71-a8f9-89f283c15323,Rome,char-offset:25521,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,6",,403 B.C.,
6b03de51-1d3d-4005-abae-9a97ba9d7ddd,Rome,char-offset:28417,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,7",,403 B.C.,
bbe40669-7666-4895-baad-739ad38520a3,Rome,char-offset:39888,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,11",,401 B.C.,
6f9e0622-7bd1-482a-aa8c-2e63a4571792,Rome,char-offset:45755,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,13",,399 B.C.,
f3854f63-d797-4777-8aa8-1a04ba853cf5,Rome,char-offset:48567,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,14",,399 B.C.,
2faddc31-5d89-4183-b880-3ed43838e1cd,Rome,char-offset:51755,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,15",,398 B.C.,
8587795e-7603-4761-ab81-db55686f14dc,Rome,char-offset:54237,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,16",,398 B.C.,
2b549c05-857d-4f30-8f72-5acbab59ba57,Rome,char-offset:54688,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,16",,398 B.C.,
efe96efa-4258-4c83-9a7e-c5b9a46e4cb8,Rome,char-offset:55125,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,16",,398 B.C.,
2d325037-2e0e-4900-a37c-023ffe749b6b,Rome,char-offset:56155,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,16",,398 B.C.,
7f352848-18b4-4b37-ab83-12ab962bea65,Rome,char-offset:58591,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,17",,397-396 B.C.,
1a246af3-16d8-4c03-beb3-07139c32a586,Rome,char-offset:64222,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,17",,397-396 B.C.,
324b58f0-09c9-4dad-a9fa-603045157ff8,Rome,char-offset:64455,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,18",,392 B.C.,
7122c569-a658-4e4f-9155-233a8c36049c,Rome,char-offset:65584,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,18",,392 B.C.,
dc828d16-cd4c-465d-a76a-9d2a269f9afa,Rome,char-offset:66049,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,18",,392 B.C.,
8b8ec60c-6638-4c57-9997-294691c3da57,Rome,char-offset:67225,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,19",,392 B.C.,
e474724f-0ef8-4b95-9c77-eba9c2efb23f,Rome,char-offset:70320,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,21",,392 B.C.,
03a4377e-0b0b-487d-97b4-66cd88888b78,Rome,char-offset:70973,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,22",,392 B.C.,
fa8f50fb-94ff-4635-b77d-f1598600e18a,Rome,char-offset:71136,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,22",,392 B.C.,
66c01e61-f5ff-4055-a18a-8139da43ca49,Rome,char-offset:71235,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,22",,392 B.C.,
fbb33661-e59d-4dc9-9c4e-419a5e016754,Rome,char-offset:72317,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,23",,392 B.C.,
f38bbfb9-cea7-410e-9b05-2fb78de20f04,Rome,char-offset:73889,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,24",,390 B.C.,
e8d0233c-3ce2-4e54-af22-403a28dd5938,Rome,char-offset:81185,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,27",,390 B.C.,
b6f9e13f-f0d2-4bfc-a18e-6dda5bd79a66,Rome,char-offset:82304,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,27",,390 B.C.,
dbd5ec87-6fa8-4a93-8693-72c5eb702adc,Rome,char-offset:1283,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,28",,390 B.C.,
2e68231d-aac6-4e01-87a2-2375099cdede,Rome,char-offset:1541,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,28",,390 B.C.,
a583422a-51e7-40c0-a7da-df305903e17f,Rome,char-offset:3402,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,28",,390 B.C.,
96c7d6ee-6654-4f2c-b4b4-3c2dbc1441e8,Rome,char-offset:4023,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,28",,390 B.C.,
f700d283-59e5-4bce-ab6f-43ae61e4d6ef,Rome,char-offset:5248,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,29",,390 B.C.,
eb6ad927-f375-4dd8-b477-5182df8c0809,Rome,char-offset:5407,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,29",,390 B.C.,
8ef80db4-b672-447b-ae83-330aa34451e7,Rome,char-offset:8593,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,30",,390 B.C.,
8f604a50-6726-409f-8bd7-7ab97ef49c06,Rome,char-offset:10174,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,31",,390 B.C.,
cf61c7a1-07b2-4bf1-9817-2c6878d998bc,Rome,char-offset:10606,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,31",,390 B.C.,
87cd4758-6a92-460c-bd1c-3ca8562b9e11,Rome,char-offset:13813,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,33",,390 B.C.,
9348d004-0a49-4d06-9fe6-13e7721a06c4,Rome,char-offset:14824,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,33",,390 B.C.,
ebd33b9c-5048-410d-9d80-54899462b6bd,Rome,char-offset:16280,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,34",,390 B.C.,
3113dd10-099f-4b53-b2c3-2a4553beec88,Rome,char-offset:19580,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,35",,390 B.C.,
7e086317-97b5-4e1b-abe9-f4999ec0ce08,Rome,char-offset:19970,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,35",,390 B.C.,
615c19d9-e12c-4a0d-b305-34f2fb7b9f51,Rome,char-offset:20417,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,35",,390 B.C.,
1adf2c9b-4bb9-441b-8381-ce9a920ff5e1,Rome,char-offset:20504,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,35",,390 B.C.,
f57cae28-9170-427d-88a9-d11619ca6d0f,Rome,char-offset:22115,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
3df8f243-89c4-4c53-b05c-cfc591474c9a,Rome,char-offset:22780,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
74a67cad-768b-413d-9eda-42a4613921ff,Rome,char-offset:22849,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,36",,386 B.C.,
ffd6e6b9-85cd-4330-8ef7-d93cae702f3b,Rome,char-offset:25348,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,37",,386 B.C.,
26751d1d-6fd8-4628-89c2-3a4a9901f836,Rome,char-offset:25529,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,37",,386 B.C.,
335dd685-2542-4f7e-b718-39a36f8106fd,Rome,char-offset:25647,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,37",,386 B.C.,
e45a88d2-46e5-4798-948c-e03e7b9a4d54,Rome,char-offset:27577,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,38",,386 B.C.,
ae78b3c3-a712-4b11-a7d1-678144d66470,Rome,char-offset:28589,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,38",,386 B.C.,
af6a5005-dfc6-4e13-bb83-8e50837fe88f,Rome,char-offset:28726,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,38",,386 B.C.,
3e0e3e0c-8e42-47b6-ac04-28fc747190d3,Rome,char-offset:29222,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,39",,386 B.C.,
e5a9ebeb-8556-4570-9159-a880c4957255,Rome,char-offset:29582,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,39",,386 B.C.,
83abe85c-6b05-498c-b723-409f71d46293,Rome,char-offset:29880,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,39",,386 B.C.,
27867f39-afda-4a87-bcd0-708e7f052635,Rome,char-offset:29973,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,39",,386 B.C.,
ea5ee1d5-79b5-4bca-b97a-cfaa4b9d3279,Rome,char-offset:31547,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,39",,386 B.C.,
a12a52e5-dcc6-463f-be98-b34512b6b5b9,Rome,char-offset:34867,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,40",,386 B.C.,
e637e658-67f9-4a3a-b76a-c0e331e7d97d,Rome,char-offset:43134,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,44",,386 B.C.,
778bcd8f-1512-48ec-b3f2-00b4efd6161f,Rome,char-offset:43653,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,44",,386 B.C.,
d53e2a20-9e9c-4389-966f-c020fc781619,Rome,char-offset:44620,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,44",,386 B.C.,
6c3343a3-1c79-4a68-8bab-2cfd108b6f12,Rome,char-offset:47059,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,46",,386 B.C.,
0ebfd920-60b5-47f8-b77d-35f59a0df31b,Rome,char-offset:50518,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,47",,386 B.C.,
03dc9d24-a532-4d92-a375-a4554d6c2f5e,Rome,char-offset:53432,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,47",,386 B.C.,
9865077c-d2c4-4011-9ae5-c0d52555b565,Rome,char-offset:57596,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,49",,386 B.C.,
836092e3-d3c5-4829-ac38-d46e46bccf3e,Rome,char-offset:59438,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,50",,386 B.C.,
ee973c3f-9ad7-4503-821e-9b7bcb3ba125,Rome,char-offset:59661,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,50",,386 B.C.,
3fe10c3b-0eed-4594-90d1-9b8e86d797d4,Rome,char-offset:62277,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,51",,386 B.C.,
49323f0f-bb63-4900-9634-a3da3e55ed9c,Rome,char-offset:62724,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,51",,386 B.C.,
8cdfeccc-3990-4433-98c9-dac4af9d2e69,Rome,char-offset:65568,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,52",,386 B.C.,
b24df1e4-a199-49af-8c0d-308027bf6113,Rome,char-offset:66830,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,52",,386 B.C.,
736a9d75-9b92-4485-9608-dcd6fce48ceb,Rome,char-offset:67371,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,52",,386 B.C.,
0f97ed66-8665-4add-be91-5dd1186fd24e,Rome,char-offset:67918,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,52",,386 B.C.,
8534f18a-140d-4b76-9435-146e2361191f,Rome,char-offset:68555,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,52",,386 B.C.,
edf753c5-171e-48ff-972e-cc80d36ba030,Rome,char-offset:70962,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,53",,386 B.C.,
ec3bad05-3d46-438a-a96b-55603025507e,Rome,char-offset:71362,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,53",,386 B.C.,
406c4946-2aca-4912-88ca-474a5474da45,Rome,char-offset:71721,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","5,53",,386 B.C.,
c51a1423-5615-41b3-8c67-72378ccf9e21,Romulus,char-offset:72242,PERSON,,,,,,"5,23",,392 B.C.,
df0330be-2e94-45b1-9747-e41dfc7aa883,Romulus,char-offset:58215,PERSON,,,,,,"5,49",,386 B.C.,
c3a9d90a-50eb-484d-b41c-121eac4387a6,S. Postumius,char-offset:75997,PERSON,,,,,,"5,24",,390 B.C.,
dcb4a23c-92b7-4e53-940d-df86eb5a2887,Salpinate,char-offset:12070,PLACE,http://pleiades.stoa.org/places/416853,Salpinates,,,unlocated,"5,32",,390 B.C.,
9aade340-123d-4d5c-a804-e23562917a62,Salpinates,char-offset:11889,PEOPLE,http://pleiades.stoa.org/places/416853,Salpinates,,,unlocated,"5,32",,390 B.C.,
24ab1169-179e-4d0a-aeff-3efbc6c08477,Saluvii,char-offset:19069,PLACE,,,,,,"5,35",,390 B.C.,
bd1568a0-3d73-417d-90f5-50c496040c6d,Salyi,char-offset:18148,PLACE,,,,,,"5,34",,390 B.C.,
c6ed14fa-b64d-41fd-8ee6-b609e43f59b9,Salyi,char-offset:18394,PLACE,,,,,,"5,34",,390 B.C.,
a92092bc-b902-439b-8c45-60aed4c7a833,Segovesus,char-offset:16930,PERSON,,,,,,"5,34",,390 B.C.,
de6560f7-6a7b-4ea6-8f1e-d59dfad419bb,Segovesus,char-offset:17231,PERSON,,,,,,"5,34",,390 B.C.,
3b270f05-0ae2-4f2a-8479-6da88ed127b8,Senones,char-offset:17386,PLACE,http://pleiades.stoa.org/places/413311,Senones,43.714978,13.21799,people,"5,34",,390 B.C.,
f01f57a6-3d98-4b69-92b2-8e6bd941e7e2,Senones,char-offset:19432,PLACE,http://pleiades.stoa.org/places/413311,Senones,43.714978,13.21799,people,"5,35",,390 B.C.,
4a610b13-f347-4708-9e19-17318db17ff2,Sergius,char-offset:24725,PERSON,,,,,,"5,6",,403 B.C.,
31f1e7a5-80e8-4dda-b98a-4f2197bd4d42,Sergius,char-offset:25123,PERSON,,,,,,"5,6",,403 B.C.,
c2bfed15-8802-4645-8269-c3563970dd28,Sergius,char-offset:25451,PERSON,,,,,,"5,6",,403 B.C.,
cecf4212-9bec-4d1b-b106-2380ae9ee61f,Sergius,char-offset:26349,PERSON,,,,,,"5,6",,403 B.C.,
489d4e11-21a5-4fed-9dbd-22c24aacab9e,Sergius,char-offset:31943,PERSON,,,,,,"5,8",,402 B.C.,
70be16d0-5d96-423a-921f-e4f406a0d67a,Sergius,char-offset:32579,PERSON,,,,,,"5,8",,402 B.C.,
