UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Citation,Relationship,Narrative Date,Date,Location Precision
d4daaf7c-8aff-4897-931e-cb87e4d4b0a8,Laetorius,char-offset:154169,PERSON,,,,,,"2,56",,471 B.C.,,
14360055-a2bc-4502-bc57-7fd046a1a6a1,Laetorius,char-offset:154473,PERSON,,,,,,"2,56",,471 B.C.,,
6f54b5b1-2f90-405e-a679-c7da8242b477,Lucius Pinarius,char-offset:152722,PERSON,,,,,,"2,56",,471 B.C.,,
2008d7b9-df76-454f-8113-4cd2de061c3f,P. Furius,char-offset:152742,PERSON,,,,,,"2,56",,471 B.C.,,
93d5ffd6-372c-49ab-907c-c0671daa01ad,Volero,char-offset:152626,PERSON,,,,,,"2,56",,471 B.C.,,
d09fbbb8-274f-432e-a889-075f06e59de1,Volero,char-offset:152808,PERSON,,,,,,"2,56",,471 B.C.,,
fd78cf1f-9cd3-43dc-b55a-abd730b5ca66,Volero,char-offset:153780,PERSON,,,,,,"2,56",,471 B.C.,,
8e67b100-6aab-4eac-98de-f0ffe96898ab,Volero,char-offset:154103,PERSON,,,,,,"2,56",,471 B.C.,,
e4719c0f-6a67-474e-b05a-ba76ddad9407,Volero,char-offset:154353,PERSON,,,,,,"2,56",,471 B.C.,,
b2f33206-2ae6-4a14-ad31-cac1f2b90e73,Appius,char-offset:155300,PERSON,,,,,,"2,57",,471 B.C.,,
9372d7a1-f933-478a-a5b6-8e1d332049ab,Appius,char-offset:156121,PERSON,,,,,,"2,57",,471 B.C.,,
e151be9b-b07d-45f4-948a-a185cfd9ec0d,Laetorius,char-offset:155090,PERSON,,,,,,"2,57",,471 B.C.,,
1b25ce24-89e0-4c10-b533-31020d8675e0,Laetorius,char-offset:155253,PERSON,,,,,,"2,57",,471 B.C.,,
0896c4b6-529c-4278-8069-e07ed23dceaf,Laetorius,char-offset:155715,PERSON,,,,,,"2,57",,471 B.C.,,
8ef43260-a627-4891-a41b-94ea597b8ac5,Quinctius,char-offset:156249,PERSON,,,,,,"2,57",,471 B.C.,,
55f98264-512e-4451-82fb-b155d64a52f8,the City,char-offset:156080,PLACE,,,,,,"2,57",,471 B.C.,,
fd295581-6efa-44c8-83bb-6ea314794075,Appius,char-offset:157293,PERSON,,,,,,"2,58",,471 B.C.,,
e730ac61-8e45-461a-8dec-f9e3bfbb7c6f,Appius,char-offset:157709,PERSON,,,,,,"2,58",,471 B.C.,,
38e20b5f-9f55-4aa7-b436-166a68be6394,L. Mecilius,char-offset:158365,PERSON,,,,,,"2,58",,471 B.C.,,
2d35d2f5-a857-46ad-9c3e-627233132715,L. Numitorius,char-offset:158320,PERSON,,,,,,"2,58",,471 B.C.,,
71cac3b8-50ad-41a5-bdd6-266530dc780d,M. Duellius,char-offset:158335,PERSON,,,,,,"2,58",,471 B.C.,,
6890f748-8bb9-43b5-95aa-293ad9086f17,Piso,char-offset:158218,PERSON,,,,,,"2,58",,471 B.C.,,
8b13fb59-9941-49cf-ba82-f5402fed856a,Quinctius,char-offset:156706,PERSON,,,,,,"2,58",,471 B.C.,,
695ce669-9556-48c2-b85d-14954a5805e8,Quinctius,char-offset:157225,PERSON,,,,,,"2,58",,471 B.C.,,
0808aa15-9ad3-4fdb-9c8c-40bd2b45e8ec,Sacred Hill,char-offset:157997,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"2,58",,471 B.C.,,
2038d957-cc7f-4fee-b172-c32fd7b4a699,Aequi,char-offset:158442,PLACE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"2,59",,471 B.C.,,
bc55d927-4c7b-429c-9dcb-9b1d9225aff8,Appius,char-offset:158746,PERSON,,,,,,"2,59",,471 B.C.,,
fcf6188f-53ab-4b4d-a939-535a178699f7,Appius Claudius,char-offset:158650,PERSON,,,,,,"2,59",,471 B.C.,,
c0168ead-bbbf-4612-b598-02b18d2d5ecf,Rome,char-offset:158405,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,59",,471 B.C.,,
0b7918e4-ec6c-4f1b-bd59-7ede89351a33,Voleros,char-offset:160241,PERSON,,,,,,"2,59",,471 B.C.,,
ee743658-a255-4a15-b5a8-44ecc5b50b6c,Arruns Tarquin,char-offset:14975,PERSON,,,,,,"2,6",,507 B.C.,,
eea9f4c3-cdde-4866-a2ae-76380720e734,Brutus,char-offset:14864,PERSON,,,,,,"2,6",,507 B.C.,,
0440e900-0177-4922-8ac7-346d8b5266cb,Brutus,char-offset:15194,PERSON,,,,,,"2,6",,507 B.C.,,
fa00a7f9-8d48-4d52-b58f-a4746707290f,Brutus,char-offset:15474,PERSON,,,,,,"2,6",,507 B.C.,,
9593421f-689e-4ce6-a987-181657f9bf4f,Etruria,char-offset:13367,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"2,6",Enemy,507 B.C.,,
310452fa-d610-43d4-992f-20b3fc83cfb4,Rome,char-offset:13684,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,6",,507 B.C.,,
4a6caad7-b77e-4252-874c-3dc31fa3bb31,Rome,char-offset:13733,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,6",,507 B.C.,,
5faf7433-d922-475d-ac85-8e14822cb0ae,Rome,char-offset:14637,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,6",,507 B.C.,,
d40ff40b-8247-4d6d-aed6-2e01436fc350,Tarquin,char-offset:14684,PERSON,,,,,,"2,6",,507 B.C.,,
39c0c3e4-317b-429c-adba-54dfb3bf13e8,Tarquin,char-offset:16356,PERSON,,,,,,"2,6",,507 B.C.,,
812d0c7c-7915-454d-8aa7-9121895807eb,Tarquinii,char-offset:13448,PLACE,http://pleiades.stoa.org/places/413332,"Tarchna/Tarquinii|Tarquinii/Tarchonion, Tarquinia|Pian di Civita, Tarquinia|Monterozzi, Tarquinia",42.2594737,11.8032392,"city-wall,sanctuary,settlement,city-gate","2,6",Enemy,507 B.C.,,
e5e9241c-07ed-49d8-b897-ca5e9db3c904,Tarquinii,char-offset:14521,PLACE,http://pleiades.stoa.org/places/413332,"Tarchna/Tarquinii|Tarquinii/Tarchonion, Tarquinia|Pian di Civita, Tarquinia|Monterozzi, Tarquinia",42.2594737,11.8032392,"city-wall,sanctuary,settlement,city-gate","2,6",Enemy,507 B.C.,,
3fec476c-5fd9-4add-9b3b-d2fdcb1288c5,Tarquinii,char-offset:16414,PLACE,http://pleiades.stoa.org/places/413332,"Tarchna/Tarquinii|Tarquinii/Tarchonion, Tarquinia|Pian di Civita, Tarquinia|Monterozzi, Tarquinia",42.2594737,11.8032392,"city-wall,sanctuary,settlement,city-gate","2,6",,507 B.C.,,
0e238380-bc4a-4267-8dda-028e6ff23d6c,Valerius,char-offset:14815,PERSON,,,,,,"2,6",,507 B.C.,,
5ff29dad-1ae8-4bfd-86a6-a146f39dc77e,Veientines,char-offset:14343,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","2,6",Enemy,507 B.C.,,
f7d440e2-bd3c-4ea9-ae4c-62b4ab0135f9,Veii,char-offset:13439,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","2,6",Enemy,507 B.C.,,
33c7927f-6c28-4989-a4b6-c6b11e7eebe5,Veii,char-offset:16405,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","2,6",Enemy,507 B.C.,,
42139a74-6014-4da4-93b2-a9eb16bf133c,Appius,char-offset:161129,PERSON,,,,,,"2,60",,471 B.C.,,
ea484dbe-6079-4e93-8614-0012ca61ff94,Fabius,char-offset:160454,PERSON,,,,,,"2,60",,471 B.C.,,
90f08b9d-3f5b-49f6-b18c-f96f1bb12266,Fabius,char-offset:160531,PERSON,,,,,,"2,60",,471 B.C.,,
399a71d9-cede-45e3-ad55-374260324fc9,Fabius,char-offset:160602,PERSON,,,,,,"2,60",,471 B.C.,,
c8979e5f-4026-40bf-abbc-897464093b58,Veientines,char-offset:160289,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","2,60",Enemy,471 B.C.,,
d4d2792a-6429-4c97-a34a-5418fe73377e,Appius,char-offset:161833,PERSON,,,,,,"2,61",,471 B.C.,,
05815989-826c-4a48-829c-e6b20fbd8ee3,Aemilius,char-offset:167474,PERSON,,,,,,"2,62",,470 B.C.,,
9bf73bb2-1988-4056-b067-5854829d36e0,Aequi,char-offset:163420,PLACE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"2,62",Enemy,470 B.C.,,
00d9b1f6-13de-42c0-897f-fb41ee6b85d8,Aequi,char-offset:163678,PLACE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"2,62",,470 B.C.,,
33a5a10e-7bfe-4710-934c-8c36716da0d7,Aequi,char-offset:166982,PLACE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"2,62",,470 B.C.,,
a8005466-d603-4887-9f6f-61007b0f962e,Appius Claudius,char-offset:164896,PERSON,,,,,,"2,62",,470 B.C.,,
9bc22852-f98f-4750-8e29-89a3cdabaf02,Appius Claudius,char-offset:165602,PERSON,,,,,,"2,62",,470 B.C.,,
1fbb8389-e644-4171-8a54-3633946055ca,L. Valerius,char-offset:164681,PERSON,,,,,,"2,62",,470 B.C.,,
c92862c1-9f82-4d3e-8371-a374f98e2c55,M. Duellius,char-offset:164947,PERSON,,,,,,"2,62",,470 B.C.,,
1188c5b6-f39a-451a-81bf-7b97d42e038c,Quinctius,char-offset:163519,PERSON,,,,,,"2,62",,470 B.C.,,
56bb9638-900c-487d-8f5a-45ba2e632c2e,Sabines,char-offset:167517,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,62",,470 B.C.,,
b154a931-e68e-4c2b-bf18-c74d6391b945,Sabines,char-offset:167709,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,62",,470 B.C.,,
718992ad-1d70-4ab0-a3fd-a8bfc3da8211,Siccius,char-offset:164967,PERSON,,,,,,"2,62",,470 B.C.,,
b5ca6c66-8413-4e73-a4e2-4e72853b1bce,T. Aemilius,char-offset:164697,PERSON,,,,,,"2,62",,470 B.C.,,
a5eab8f4-7fd0-4747-9ee5-4eb0422fb65f,Valerius,char-offset:166939,PERSON,,,,,,"2,62",,470 B.C.,,
69682c6c-dbd4-426d-9985-16f681fc76f7,A. Verginius,char-offset:167997,PERSON,,,,,,"2,63",,469 B.C.,,
28afb407-a41f-4f49-8751-ae74b95f1228,Aequi,char-offset:169251,PLACE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"2,63",Enemy,469 B.C.,,
61d84746-0e8c-4bfd-bcb2-7e8a8387f8fb,Antiates,char-offset:169193,PLACE,,,,,,"2,63",Neutral,469 B.C.,,
751cfd11-9284-4c8b-8769-873a84fd765e,Antium,char-offset:168737,PLACE,http://pleiades.stoa.org/places/422837,"Antium|Antium, Anzio|Villa di Nerone, Anzio",41.455191,12.628595,"theatre,villa,settlement,port","2,63",Neutral,469 B.C.,,
9b544d82-303e-43a2-8d6c-fb5f6fdccb56,Antium,char-offset:169069,PLACE,http://pleiades.stoa.org/places/422837,"Antium|Antium, Anzio|Villa di Nerone, Anzio",41.455191,12.628595,"theatre,villa,settlement,port","2,63",Neutral,469 B.C.,,
d2af2603-292c-41c0-abb1-ba08bfd629ad,Caeno,char-offset:169178,PERSON,,,,,,"2,63",,469 B.C.,,
67415fcc-ed54-4936-9209-ff6dfaa695a5,Sabines,char-offset:169314,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,63",,469 B.C.,,
e86caa47-43b8-4505-b5bb-5b513c2bbe3f,T. Numicius Priscus,char-offset:167973,PERSON,,,,,,"2,63",,469 B.C.,,
c4ab703f-be89-4f55-a77e-ed9ac066b79f,Verginius,char-offset:168745,PERSON,,,,,,"2,63",,469 B.C.,,
66e3a59c-644b-4a7f-adeb-9f4dbe97758b,Anio,char-offset:170086,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"2,64",Neutral,468 B.C.,,
3fe5c6cd-1d31-4512-8790-78bf152ba193,Crustumerium,char-offset:170012,PLACE,http://pleiades.stoa.org/places/422914,"Crustumerium|Crustumerium, Marcigliana, Roma",42.01508,12.55006,settlement,"2,64",Neutral,468 B.C.,,
6035572f-d23e-4357-b539-83da2b36cbae,Rome,char-offset:170593,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,64",,468 B.C.,,
bec1dd2d-4fcc-4747-bcf9-24117bf5d602,Sabines,char-offset:169970,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,64",,468 B.C.,,
5c6a5766-8ad0-4c13-ad3a-8d89b34837a8,Servilius,char-offset:170265,PERSON,,,,,,"2,64",,468 B.C.,,
80fba811-1f47-4815-839c-1ed842c2c213,T. Quinctius,char-offset:169759,PERSON,,,,,,"2,64",,468 B.C.,,
37ff7e5f-3403-4c63-bca3-d51a5d76f46d,Quinctius,char-offset:171649,PERSON,,,,,,"2,65",,468 B.C.,,
6f2d3844-1caa-4f95-a90a-678ac5730ad5,Roman,char-offset:173482,PEOPLE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,65",,468 B.C.,,
6c80838c-2dcc-4169-9684-3d0c2518bd91,Arsia,char-offset:16655,PLACE,http://pleiades.stoa.org/places/197142,Arsia (river),45.0354158,14.0467894,river,"2,7",Neutral,507 B.C.,,
917d5fbb-33b8-4aa5-ae6b-efd21edfcc35,Brutus,char-offset:17660,PERSON,,,,,,"2,7",,507 B.C.,,
30c9e3ff-95fe-4750-995b-b7b302ede1dc,Citadel,char-offset:18836,PLACE,http://pleiades.stoa.org/places/103018178,Arx of Cosa,42.410833,11.286111,"sanctuary,architecturalcomplex","2,7",Ally,507 B.C.,,
d36ec2d8-fc76-40ee-b681-218031db1712,P. Valerius,char-offset:16967,PERSON,,,,,,"2,7",,507 B.C.,,
7d8381a5-8a21-4fc9-b6df-3c056708e911,Publius Valerius,char-offset:19422,PERSON,,,,,,"2,7",,507 B.C.,,
c210cca9-b16f-49f9-a7cf-174cea2b402e,Rome,char-offset:17040,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,7",,507 B.C.,,
28b07f6f-5d86-4870-9f65-3ae4bac1fad1,Velia,char-offset:17721,PLACE,http://pleiades.stoa.org/places/438866,Velia,,,unlocated,"2,7",Ally,507 B.C.,,
5d419ca0-41ab-4bf5-9283-f8eb348ea1a7,Velia,char-offset:19366,PLACE,http://pleiades.stoa.org/places/438866,Velia,,,unlocated,"2,7",Ally,507 B.C.,,
ca6d290a-ea43-4f4a-963f-c7eaf552d212,Velia,char-offset:19492,PLACE,http://pleiades.stoa.org/places/438866,Velia,,,unlocated,"2,7",Ally,507 B.C.,,
f033ef35-5f10-407c-ae51-5e01ad488631,Vitellii,char-offset:18602,PERSON,,,,,,"2,7",,507 B.C.,,
93532656-59b5-4663-9b09-418263a4277a,Lucretius,char-offset:20187,PERSON,,,,,,"2,8",,507 B.C.,,
5eaa3ec0-f0ea-45cd-8ae0-ed208446bcf7,Lucretius,char-offset:20417,PERSON,,,,,,"2,8",,507 B.C.,,
fdaef23b-2ebc-4e53-8c7c-68fa27ae9ee5,M. Horatius Pulvillus,char-offset:20324,PERSON,,,,,,"2,8",,507 B.C.,,
31e3370d-d763-43b5-bbfe-ba8685ef764c,Publicola,char-offset:19751,PERSON,,,,,,"2,8",,507 B.C.,,
104c97d8-377f-4664-967d-4fb11ca74ef0,Valerius,char-offset:19972,PERSON,,,,,,"2,8",,507 B.C.,,
b74b28e2-8e1f-4208-8a1a-ebb0621e851a,Brutus,char-offset:20467,PERSON,,,,,,"2,9",,507 B.C.,,
da28ae6a-1a94-43ee-8274-5383d0fb5fbe,P. Valerius,char-offset:21683,PERSON,,,,,,"2,9",,507 B.C.,,
64b92132-61cd-4db9-adb6-590e3a860adc,Porsena,char-offset:21774,PERSON,,,,,,"2,9",,507 B.C.,,
916885cf-b565-4cd7-a587-53c23b2901fd,Porsena,char-offset:22479,PERSON,,,,,,"2,9",,507 B.C.,,
099c6131-d5e2-457a-a623-f8a0c2178cf9,Porsena,char-offset:22766,PERSON,,,,,,"2,9",,507 B.C.,,
d8b36c8c-1a93-4cad-bf1a-7c7a98ea9a4a,Publicola,char-offset:20713,PERSON,,,,,,"2,9",,507 B.C.,,
ec7d9051-69dc-48f9-9428-ebbd0e8663e4,Rome,char-offset:22632,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,9",,507 B.C.,,
fbf6dfe6-10e7-488b-ae59-c36ff269e32b,T. Lucretius,char-offset:21721,PERSON,,,,,,"2,9",,507 B.C.,,
b2f97b7a-59d0-433f-9331-2f76f0e174c8,Vulsi,char-offset:23124,PLACE,http://pleiades.stoa.org/places/413393,"Vulci|Vulci/Volci/Ólkion, Vulci, Montalto di Castro",42.418889,11.631667,"road,settlement","2,9",Neutral,507 B.C.,,
