ID,Quote Trans,Anchor,Types ,URI,Vocab,LAT,LNG,Place_Type,Citation,Relationship,Date,Location Precision 
86924e00-889e-484e-b6bd-d97a892678b9,Veii,char-offset:43832,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","4,61",Enemy,404 B.C.,
ccae7bf3-f114-43f1-86a7-38eeefbe8e94,Veii,char-offset:44130,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","4,61",Enemy,404 B.C.,
b086cb5b-677f-47b5-812f-d36e594e07ce,Veii,char-offset:44221,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","4,61",Enemy,404 B.C.,
ab02f032-0d98-4b59-a7af-812047e0cf9a,Verginius,char-offset:14469,PERSON,,,,,,"4,21",,436 B.C.,
fc9c2b05-0661-40c3-a057-587173e0227e,Verginius,char-offset:14671,PERSON,,,,,,"4,21",,436 B.C.,
0f3a81bf-4c9e-43df-8e62-c5db69ab41aa,Verginius,char-offset:16791,PERSON,,,,,,"4,23",,434 B.C.,
c3794a88-8f41-44cf-9ae4-0325d4a5dfd7,Verrugo,char-offset:1153,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"4,1",Enemy,445 B.C.,
64fe82b2-459a-4797-9b47-09e075578c06,Verrugo,char-offset:27190,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"4,55",,409 B.C.,
6619796b-4a65-4230-8b72-1495f32f9957,Verrugo,char-offset:28247,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"4,56",,408 B.C.,
502e29c7-7c39-4a5d-86c4-e7c2cb2b69bf,Verrugo,char-offset:28562,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"4,56",,408 B.C.,
7aaabcc7-f8f0-4940-8e48-610754671e28,Verrugo,char-offset:33941,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"4,58",Enemy,407 B.C.,
b1109183-67d5-4c4e-8044-748c0d75ae88,Vettius Messius,char-offset:31589,PERSON,,,,,,"4,28",,431 B.C.,
53d626c0-dc85-4280-bc94-e1dda2fb337c,Volscian,char-offset:15800,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,37",Enemy,423 B. C.,
343bdb67-e633-48ba-a768-9f56ee8d2b9b,Volscian,char-offset:16801,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,37",Enemy,423 B. C.,
ca6f96f9-b295-479f-a77b-809df30b54ee,Volscian,char-offset:19265,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,39",Enemy,423 B. C.,
569aa184-a3b1-49da-a7cc-23924e89cf23,Volscian,char-offset:21134,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,39",Enemy,423 B. C.,
3a018f92-83d4-4e84-b3c6-70c40ed82069,Volscian,char-offset:34652,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,44",Enemy,420 B. C.,
dbadd45f-5c73-4340-9e72-01f234d70691,Volscian,char-offset:28338,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,10",Enemy,443 B. C.,
d2b66feb-c869-464a-8148-fe8d779cb6ab,Volscian,char-offset:31579,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,28",Enemy,431 B.C.,
b7435cf2-71bf-466e-b094-b709e982a5d0,Volscian,char-offset:33288,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,29",Enemy,431-429 B. C.,
16cf1a8b-02ed-4caf-9531-f4e9ccaa7b33,Volscian,char-offset:27270,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,55",Enemy,409 B.C.,
5536adb7-43be-475c-9852-a671c43edc3c,Volscian,char-offset:31997,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,57",Enemy,408 B.C.,
7aabbbbf-83a2-44d6-a049-4f9ea7946121,Volscian,char-offset:33894,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,58",Enemy,407 B.C.,
f1bed14e-0b4b-421d-8d4f-c8ee084e6f4b,Volscian,char-offset:42375,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,61",Enemy,404 B.C.,
4a2d0bdd-586d-4305-94a8-8cbc1b4cdc2c,Volscian,char-offset:42792,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,61",Enemy,404 B.C.,
95c57641-779e-41b5-96e4-6a9ec902c3af,Volscian,char-offset:43761,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,61",Enemy,404 B.C.,
6d3c6031-c6f6-4c00-a4eb-a9c46ced72f2,Volscian,char-offset:44305,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,61",Enemy,404 B.C.,
41c1384f-59a6-4167-b8db-f3d61b1c5ddb,Volscians,char-offset:14378,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,36",Enemy,425-424 B. C.,
78e8425b-ed17-48cc-b3a2-da2078185fc3,Volscians,char-offset:15956,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,37",Enemy,423 B. C.,
658233bb-71c4-4990-ac2e-5a68b592ac72,Volscians,char-offset:17866,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,37",Enemy,423 B. C.,
e6046758-c701-45a9-a0c7-10e5e0722790,Volscians,char-offset:18633,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,38",Enemy,423 B. C.,
61f31eb6-89e2-4c6a-871d-e0c637cdaa8a,Volscians,char-offset:19841,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,39",Enemy,423 B. C.,
81e8ac46-4be1-466a-b6f4-7632f0dd4fd6,Volscians,char-offset:21393,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,39",Enemy,423 B. C.,
094dcd72-1675-45c0-9be4-ed1344e46fbd,Volscians,char-offset:22981,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,40",Enemy,423 B. C.,
c6a24714-19f0-4712-9a38-18733e31769d,Volscians,char-offset:25606,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,41",Enemy,423 B. C.,
9b598397-7690-40b4-b7e9-0c144d3de974,Volscians,char-offset:26650,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,41",Enemy,423 B. C.,
e1373f08-c423-4045-bc28-a1f5cb75ceff,Volscians,char-offset:29571,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,43",Enemy,421 B. C.,
ce1519ce-bb31-40aa-b9f5-bd0ed16b55e1,Volscians,char-offset:1091,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,1",Enemy,445 B.C.,
6f5d1eee-7930-4c1b-85d3-9ba5375e558e,Volscians,char-offset:28752,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,10",Enemy,443 B. C.,
4db16441-296c-46c3-a4fd-64124e81dd26,Volscians,char-offset:28867,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,10",Enemy,443 B. C.,
be30b6b7-46f2-4062-8aac-599a468a132c,Volscians,char-offset:29306,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,10",Enemy,443 B. C.,
25e72a87-26de-44ff-be52-3c5b6846165e,Volscians,char-offset:31715,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,11",Enemy,441 B. C.,
b8e00950-ab08-4a09-ac2a-1861781d48cd,Volscians,char-offset:5921,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,2",Enemy,445 B.C.,
b539bbc6-2675-45b0-a0b3-42a2b7e8264e,Volscians,char-offset:22274,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,25",Enemy,432 B.C.,
8adea5c5-3549-4cda-93fe-8dd9739e042e,Volscians,char-offset:24463,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,26",Enemy,431 B.C.,
4b55fb21-8999-4f19-bf96-ac10b29a8806,Volscians,char-offset:36074,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,30",Enemy,430-428 B. C.,
0546457c-8f3b-44e3-89e5-0d919f6f99e9,Volscians,char-offset:19974,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,7",Enemy,444 B. C.,
01c02c0c-8d42-4675-b3ad-8c8bb47ee489,Volscians,char-offset:27545,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,9",Enemy,443 B.C.,
19e85120-7ce3-431e-b78c-87a74c3074bc,Volscians,char-offset:27592,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,9",Enemy,443 B.C.,
dc012156-e31c-4c87-bb48-378a38d4f225,Volscians,char-offset:28048,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,9",Enemy,443 B.C.,
e521c185-fa98-46c8-9688-7168bc02eca1,Volscians,char-offset:16705,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,51",Enemy,414-413 B. C.,
0b726052-5767-4f75-bf94-c7ed1464227a,Volscians,char-offset:16872,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,51",Enemy,414-413 B. C.,
75ed24be-df2d-42a1-bc9c-5b11e3e4820b,Volscians,char-offset:17026,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,51",Enemy,414-413 B. C.,
24cc2c35-7b8b-4dfd-a206-5ed506c67ac2,Volscians,char-offset:19260,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,53",Enemy,410 B.C.,
c26d047d-cd17-4319-97b8-75b444b4d16b,Volscians,char-offset:25060,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,55",Enemy,409 B.C.,
9e6ba292-7c5d-4ce2-9c26-525cc3bf1b54,Volscians,char-offset:28034,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,56",Enemy,408 B.C.,
e8228ed1-fa6b-4e6f-8b42-8e2e8f848f57,Volscians,char-offset:32124,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,57",Enemy,408 B.C.,
57c752ea-124a-4c46-ae5f-7adcf884c2a7,Volscians,char-offset:34038,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,58",Enemy,407 B.C.,
420313f5-c355-423c-ac56-0c45a25c4894,Volscians,char-offset:35392,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,58",Neutral ,407 B.C.,
4dc6d0bb-d4a1-4e5a-9462-3ddd97c61c22,Volscians,char-offset:36818,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,59",Enemy,406 B.C.,
40817706-93c9-4045-8d77-cc1ce312988d,Volscians,char-offset:36939,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,59",Enemy,406 B.C.,
7901bd76-1da7-4ed7-ba9e-f98bfbca0f2f,Volscians,char-offset:37223,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,59",Enemy,406 B.C.,
6a8f5022-ea4e-4bb3-abe1-bac86a677792,Volscians,char-offset:38567,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,59",Enemy,406 B.C.,
ceae8199-df58-4f41-9ed8-4fd5fbfdd542,Volscians,char-offset:42659,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,61",Enemy,404 B.C.,
5ce73f79-2d9d-4b95-8141-3ce557141946,Volscians,char-offset:44029,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"4,61",Enemy,404 B.C.,
851c27d1-fb2d-43e4-8e2e-64249da8a8d9,Voltumna,char-offset:17738,PLACE,http://pleiades.stoa.org/places/416806,Fanum Voltumnae,42.7126935,12.0950176,sanctuary,"4,24",,433 B. C.,
3fe15d94-0b12-4228-9df4-f4d798656908,Voltumna,char-offset:22327,PLACE,http://pleiades.stoa.org/places/416806,Fanum Voltumnae,42.7126935,12.0950176,sanctuary,"4,25",Enemy,432 B.C.,
bf8c6f50-e5b5-4af6-87e8-86c2ff82108f,Voltumna,char-offset:42102,PLACE,http://pleiades.stoa.org/places/416806,Fanum Voltumnae,42.7126935,12.0950176,sanctuary,"4,61",,404 B.C.,
ae64e8a1-da2a-4946-ac0a-51f62612a489,Volturnus,char-offset:15125,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,37",Unknown,423 B. C.,
