UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,CITATION,RELATIONSHIP,DATE,PRECISE LOCATION
5b4d0b2c-64a9-4fa1-a312-026f8d7a1b26,Aborigines,char-offset:584,PEOPLE,,,,,,"2,1",,,NO
5fe6e889-15c7-4179-a4e3-abbba141f14a,Aborigines,char-offset:1169,PEOPLE,,,,,,"2,1",,,NO
cfad1cca-ef9b-4b88-a84b-942c24d0596a,Achaeans,char-offset:22230,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"2,66",,,
86a132f4-7ea2-4eeb-bcf1-d9c0d3e8702b,Adriatic,char-offset:39753,PLACE,http://pleiades.stoa.org/places/1046,Ionium Mare,39.03244648,19.67486108,water-open,"2,49",,,
f7841b40-fc4b-4f6e-bb39-f7f50703aed9,Aemilia,char-offset:26272,PERSON,,,,,,"2,68",,,
f09c230c-0cf2-456e-9ea7-8e3ad9f04391,Aemilia,char-offset:26641,PERSON,,,,,,"2,68",,,
78af5747-f045-4cbc-bbdd-3c714eb32224,Aeneas,char-offset:2765,PERSON,,,,,,,,,NO
98975d82-a4c8-4e7a-9cd6-abb27981c922,Aeneas,char-offset:3466,PERSON,,,,,,,,,
5fa0467e-7dc9-477d-8c1b-4ce3b321d7a9,Aeneas,char-offset:12079,PERSON,,,,,,,,,
6b8e8c1d-c1df-4075-8586-85ee671156ef,Aeneas,char-offset:21915,PERSON,,,,,,"2,66",,,
229bd295-af1a-474d-b83e-4bed2443084e,Aeneas,char-offset:22156,PERSON,,,,,,"2,66",,,
2ac39ed7-256e-456d-8ac7-01ef87e5fd77,Alba,char-offset:17024,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"2,65",,,
bdf8f9a3-8f35-4740-b299-19a916e61787,Alban,char-offset:2608,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"2,2",,,YES
be1ea78a-579e-4e4d-a450-e7f372db16da,Albans,char-offset:2264,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"2,2",,,YES
abc2dfc4-9b51-495d-ae7e-ba9e6154687f,Albans,char-offset:16122,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"2,37",,,
7acd5bdb-0493-42cf-9d06-f95dedba0d8f,Amiternum,char-offset:39288,PLACE,http://pleiades.stoa.org/places/413013,"Amiternum|Amiternum, San Vittorino Amiterno, L'Aquila",42.402,13.30884,settlement,"2,49",,,
0659e9b0-b246-43ef-966c-cc2378f3dfe8,Anchises,char-offset:2784,PERSON,,,,,,,,,
7616acbd-3d8b-475f-b861-87005803c63a,Ancus Marcius,char-offset:48807,PERSON,,,,,,"2,76",,,
76488181-90fc-4709-b594-d00f168929b5,Antemnae,char-offset:5330,PLACE,http://pleiades.stoa.org/places/422836,"Antemnae|Antemnae, Monte Antenne, Roma",41.937528,12.500656,settlement,"2,32",Enemy,,
a219c592-53ef-43cc-bdf3-6c041ee6f970,Antemnae,char-offset:13152,PLACE,http://pleiades.stoa.org/places/422836,"Antemnae|Antemnae, Monte Antenne, Roma",41.937528,12.500656,settlement,"2,35",Enemy,,
77533658-fb62-4fc0-ae47-e7ec22d9b36c,Aphroditê,char-offset:2797,PERSON,,,,,,,,,
86811ec9-9c30-4b80-b1dc-bb4f95ae864d,Arcadia,char-offset:1027,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"2,1",,,YES
5027734e-0807-4f67-9556-f5afc25d27bf,Arcadia,char-offset:1694,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"2,1",,,YES
7c64cc38-e072-4114-badf-0fd4cb09e58d,Arcadia,char-offset:13384,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"2,35",,,
c8a2d06a-3da6-4d0e-a2b1-8b1fb5714c2a,Arcadian,char-offset:938,PEOPLE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"2,1",,,YES
d008d79b-ab19-44a5-872f-2a19ecbbc565,Arcadian,char-offset:1423,PEOPLE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"2,1",,,YES
a11186cc-0738-473c-aa30-db01e8eb05a6,Arcadian,char-offset:2662,PEOPLE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"2,2",,,YES
3b37cd01-8fce-4ec1-a741-4463d72677b1,Ardea,char-offset:34009,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","2,72",,,
77a6e3af-50fb-4631-8348-db3a1644ad33,Ascanius,char-offset:12058,PERSON,,,,,,,,,
2fe82cfa-84ac-4634-b612-173287c6a302,Ascanius,char-offset:14308,PERSON,,,,,,"2,63",,,
83129024-1f5f-4f8b-8473-366a6eccb27a,Athenians,char-offset:17200,PEOPLE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,8",,,YES
62c76fbe-a260-4d45-b9bf-0d769fe8fcac,Athenians,char-offset:19805,PEOPLE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,9",,,YES
2221c366-6ea3-48df-864b-95dcd869938d,Athenians,char-offset:20087,PEOPLE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,9",,,YES
dcc4b873-b2e1-4cbf-8410-85c7c851f5ee,Athenians,char-offset:34845,PEOPLE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,17",,,YES
e01afef1-a711-4584-9cd5-37bb7242f34c,Athenians,char-offset:35406,PEOPLE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,17",,,YES
d2ae07ac-1d66-43b4-b4ea-cbdae3a9370f,Athens,char-offset:17182,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,8",,,YES
8a51a255-c5fa-42c6-bd9e-323a8bb20f1a,Athens,char-offset:50386,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",37.971687,23.726464,settlement,"2,54",,,
4a32cb75-e4af-4f99-b9f4-011be0bd362d,Aventine,char-offset:15526,PLACE,http://pleiades.stoa.org/places/715215852,Santa Sabina,41.8845877,12.4800791,church,"2,37",,,
6a93d27d-0b5c-4412-bc75-ee838f520f2c,Caelian,char-offset:41284,PLACE,http://pleiades.stoa.org/places/695491849,Caelius Mons,41.88755098,12.49130078,hill,"2,50",Ally,,
affd7d01-aade-4168-ac02-54cc2d8a74a7,Caelus,char-offset:38578,PERSON,,,,,,,,,
06cb3300-b2e2-4dc3-a84d-5141e5f64cee,Caenina,char-offset:5322,PLACE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"2,32",Enemy,,
c6b0d678-e475-432f-a9ab-763f4b01e51f,Caenina,char-offset:13140,PLACE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"2,35",Enemy,,
99f56596-c58b-4843-866c-d920479a763e,Caeninenses,char-offset:7342,PEOPLE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"2,33",,,
e3b35ffb-2af3-4ef9-8dc1-3957b0897ddc,Cameria,char-offset:43468,PLACE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"2,50",,,
052a7819-6880-4b1c-9c3e-835cb36420f8,Camerini,char-offset:42618,PEOPLE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"2,50",,,
560bcca1-766b-4606-ba4f-fc9c1de774a9,Camerini,char-offset:42870,PEOPLE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"2,50",,,
bd6f32e6-6796-411c-9cf7-852d9177fb6a,Camerini,char-offset:43117,PEOPLE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"2,50",,,
cdbcf666-90b9-4b90-99f6-b85a0ee7433a,Camerini,char-offset:49206,PEOPLE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"2,54",,,
c0ee1c18-e230-42ed-8c2f-14722c36cef8,Camerini,char-offset:49378,PEOPLE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"2,54",,,
4cbb0119-412d-4649-a5fd-23def972d7ab,Cannae,char-offset:36451,PLACE,http://pleiades.stoa.org/places/442523,"Cannae|Cannae, Monte di Canne, Barletta",41.296496,16.15132,settlement,"2,17",,,YES
ac96c5a5-6941-4252-9f98-d5a994fdb75a,Capitoline,char-offset:2044,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"2,1",,,YES
ff63924d-dbc5-4c4f-93c3-caedf0c2057d,Capitoline,char-offset:17791,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"2,38",,,
72427ee9-a481-4acf-a234-a28850d0895b,Capitoline,char-offset:18232,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"2,38",,,
32bf2d0c-1243-40da-bf8b-8f602744dcf7,Capitoline,char-offset:27835,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"2,43",,,
254c3458-e198-404e-be15-6c3a4f7c56c3,Capitoline,char-offset:41490,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"2,50",Ally,,
c163675b-243f-4506-a783-3d86628743dd,Carthage,char-offset:35819,PLACE,http://pleiades.stoa.org/places/634585138,Roman amphitheater of Carthage,36.8562215,10.314578,amphitheatre,"2,17",,,YES
5babbc42-671d-4a31-a744-8daa37437ffa,Chaeronea,char-offset:35447,PLACE,http://pleiades.stoa.org/places/540701,"Chaeronea|Chaironeia/Cheronia, Kapraina",38.493361,22.840365,settlement,"2,17",,,YES
d9564a94-15fa-41b6-a3a7-d3e2716407fd,Charondas,char-offset:55432,PERSON,,,,,,,,,
4a055058-1fad-45ab-bd1b-427d7a7c1549,Cincius,char-offset:18534,PERSON,,,,,,"2,38",,,
fa17886a-1bd7-4c9e-8266-9952d1478015,Cretan,char-offset:9086,PLACE,http://pleiades.stoa.org/places/589748,Creta (island),35.21984439,24.99576997,island,"2,61",,,
22a7d1d2-6862-4e53-9379-2b3240a157e2,Cretan,char-offset:9248,PLACE,http://pleiades.stoa.org/places/589748,Creta (island),35.21984439,24.99576997,island,"2,61",,,
b5b5093c-7979-4e3e-9a51-4a5c33065ebf,Cretans,char-offset:46514,PEOPLE,http://pleiades.stoa.org/places/589748,Creta (island),35.21984439,24.99576997,island,"2,23",,,YES
ca9ed497-e985-4a03-b6ad-b5d8313cbb64,Croton,char-offset:4096,PLACE,http://pleiades.stoa.org/places/452317,"Croto(n)|Temple of Hera Lacinia|Hera, Capo Colonna, Crotone|Croton/Croto, Crotone",39.028864,17.205128,"city-wall,sanctuary,settlement","2,59",,,
2b21934c-f053-41f5-a259-2a2ef5686f35,Croton,char-offset:4689,PLACE,http://pleiades.stoa.org/places/452317,"Croto(n)|Temple of Hera Lacinia|Hera, Capo Colonna, Crotone|Croton/Croto, Crotone",39.028864,17.205128,"city-wall,sanctuary,settlement","2,59",,,
44d72702-faf2-4ed9-85a3-069e5036a7db,Croton,char-offset:5042,PLACE,http://pleiades.stoa.org/places/452317,"Croto(n)|Temple of Hera Lacinia|Hera, Capo Colonna, Crotone|Croton/Croto, Crotone",39.028864,17.205128,"city-wall,sanctuary,settlement","2,59",,,
3f6227f0-cb21-410e-9d07-9e2b56fba83a,Crustumerium,char-offset:5343,PLACE,http://pleiades.stoa.org/places/422914,"Crustumerium|Crustumerium, Marcigliana, Roma",42.01508,12.55006,settlement,"2,32",Enemy,,
0c00c9a4-4d50-402f-a9d5-e55eccbdbf5c,Crustumerium,char-offset:13846,PLACE,http://pleiades.stoa.org/places/422914,"Crustumerium|Crustumerium, Marcigliana, Roma",42.01508,12.55006,settlement,"2,36",Enemy,,
b0639996-e5e0-4cc5-87de-983eeb29c28c,Crustumerium,char-offset:48007,PLACE,http://pleiades.stoa.org/places/422914,"Crustumerium|Crustumerium, Marcigliana, Roma",42.01508,12.55006,settlement,"2,53",,,
d477e036-1681-4ba1-bf37-db88598a480d,Crustumerium,char-offset:49043,PLACE,http://pleiades.stoa.org/places/422914,"Crustumerium|Crustumerium, Marcigliana, Roma",42.01508,12.55006,settlement,"2,53",,,
da830e41-cb14-43a3-9bbb-4cf5df93aa65,Curetes,char-offset:44910,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,22",,,YES
7713030f-cffe-406b-b1b1-47b38e248be5,Curetes,char-offset:9312,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,61",,,
f26ee61d-f7e0-4f2c-b515-ff3e312cb98e,Curetes,char-offset:30453,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,70",,,
d4ca0426-80bf-47e8-ac70-3413be35c37a,Curetes,char-offset:30546,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,70",,,
e70bf830-11d1-4e33-a308-b59cc76de5a8,Curetes,char-offset:31408,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,70",,,
2cdaf63b-a32b-4902-955d-6b26e331bc95,Curetes,char-offset:32652,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,71",,,
01a7b37f-79cd-46e5-aa4c-6542f91ea031,Curetes,char-offset:33286,PEOPLE,http://pleiades.stoa.org/places/413114,"Cures|Cures/Cures Sabini, Santa Maria in Arci, Fara in Sabina",42.18449,12.680562,settlement,"2,71",,,
109a1335-44a9-4a6c-9660-6ea9a51848a6,Curtius,char-offset:26370,PERSON,,,,,,"2,42",,,
79ef8fa9-ee11-4d5c-b943-45af73ffb8b7,Curtius,char-offset:26588,PERSON,,,,,,"2,42",,,
1856cfe8-4050-4cfe-bde5-e2281f5fff96,Curtius,char-offset:27517,PERSON,,,,,,"2,42",,,
b70c28a8-fa7d-4ef3-aae0-57b787c4b02f,Dardanidae,char-offset:3482,PERSON,,,,,,,,,
240a0c40-ac5b-4e3f-ac78-cda2d0a9c4ee,Delphi,char-offset:9497,PLACE,http://pleiades.stoa.org/places/540726,"Delphi|Delphi/Delphoi, Delphi",38.482289,22.501169,"sanctuary,settlement","2,61",,,
08ec81eb-8e41-416f-9421-85ba00d264f7,Dictaean mountain,char-offset:9216,PLACE,,,,,,"2,61",,,
e33066e6-6e52-40e4-bfe4-679769ba12b5,Dionysus,char-offset:39155,PERSON,,,,,,,,,
6fd67395-7779-4266-a412-5b9530b41c07,Egeria,char-offset:7375,PERSON,,,,,,"2,60",,,
48505da9-f50a-4430-a4b2-190e0b78a5c6,Elis,char-offset:2149,PLACE,http://pleiades.stoa.org/places/570221,Elis,37.75,21.25,region,"2,1",,,YES
192d33ce-2eec-443f-a44f-f5accc9e3610,Elis,char-offset:2701,PLACE,http://pleiades.stoa.org/places/570221,Elis,37.75,21.25,region,"2,2",,,YES
5942570d-a4b8-4c79-b575-741ee17b20cb,Epeans,char-offset:2110,PEOPLE,http://pleiades.stoa.org/places/570221,Elis,37.75,21.25,region,"2,1",,,YES
4306216b-5f07-4836-9e78-81cb56001836,Epeans,char-offset:2680,PEOPLE,http://pleiades.stoa.org/places/570221,Elis,37.75,21.25,region,"2,2",,,YES
212d6c73-a579-4944-b3ed-e36a54828369,Erinyes,char-offset:44327,PERSON,,,,,,"2,75",,,
ca7d6903-862b-4502-9e5f-7e8370730095,Erytheia,char-offset:1794,PLACE,http://pleiades.stoa.org/places/711233,Erythrai,,,settlement,"2,1",,,NO
1de60ad8-de95-4153-9407-a38fe6a03c0f,Eunomus,char-offset:40059,PERSON,,,,,,"2,49",,,
524fa5d2-e5fd-4e8e-aa9a-6bc238871066,Evander,char-offset:1503,PERSON,,,,,,"2,1",,,NO
b5261d90-750f-4407-899b-faefe7c13a4c,Fabidius,char-offset:38164,PERSON,,,,,,"2,48",,,
e6baa0b3-926c-4199-87c0-5cbf12617328,Fabius,char-offset:18523,PERSON,,,,,,"2,38",,,
3861bada-4144-49fc-9ae2-60758730f306,Fabius,char-offset:20857,PERSON,,,,,,"2,39",,,
b8d1e90a-e598-4852-ae5d-f303cf56b266,Fabius,char-offset:22278,PERSON,,,,,,"2,40",,,
9e967fd8-d69e-44ff-906c-4912b38f4de3,Fidenae,char-offset:34259,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"2,72",,,
128822fa-34ac-40a8-8946-e3b13bba6897,Fidenae,char-offset:50775,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"2,54",Enemy,,
e5d57efe-d801-4773-b6ec-f316d5d2ef69,Fidenae,char-offset:52886,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"2,55",,,
f411a63e-4167-4fed-9a8e-5f821a01de5f,Gaius Gracchus,char-offset:24578,PERSON,,,,,,,,,
7067a694-3d32-43fc-96ae-b8c5842a9fd1,Gaius Papirius,char-offset:54301,PERSON,,,,,,,,,
fc7e6d3c-3ed3-4f8b-b157-9ebee21f77b7,Gellius,char-offset:34019,PERSON,,,,,,"2,72",,,
179c991d-f454-4fda-99c2-d3fa3bd30ed3,Gnaeus Gellius,char-offset:48743,PERSON,,,,,,"2,76",,,
fe0c0b63-4e82-48f6-ab52-a2a8aa18522b,Gnaeus Gellius,char-offset:2951,PERSON,,,,,,"2,31",,,
f68e88c8-bbf9-4089-964a-95864dc06362,Greece,char-offset:35520,PLACE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,17",,,YES
6eeae607-c6d7-4fde-bf10-3401ae4220b1,Greece,char-offset:35782,PLACE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,17",,,YES
a6dd77a0-14c0-4d6c-a1db-683f89969e45,Greek,char-offset:2987,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,2",,,YES
566278c4-2e3b-4286-bb99-c2739ef7ed5e,Greek,char-offset:15626,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,7",,,YES
506bf10a-d8b9-4ba5-8ca9-9f005ed03aaf,Greek,char-offset:16885,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,8",,,YES
d4fb6464-8da3-4f68-ab58-7d4f5c4d24f5,Greek,char-offset:19724,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,9",,,YES
dbe7fe92-b45a-43c2-95b7-3945cfc4da5a,Greek,char-offset:25852,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,12",,,YES
4419c921-0852-492e-b983-7a8cad6f4f5f,Greek,char-offset:26297,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,12",,,YES
8d42b0cc-8667-40b9-9a37-55a7edfa13a2,Greek,char-offset:26335,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,12",,,YES
686df84c-4cfc-4637-a65d-d8d01db570fe,Greek,char-offset:41148,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,2",,,YES
30389d44-215a-447d-8df5-8584e3ef4a8e,Greek,char-offset:41691,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,2",,,YES
a8d92510-32c8-4c41-832e-e02db11d4656,Greek,char-offset:44500,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,22",,,YES
b510d7df-8f89-4d99-926b-200ac1a38289,Greek,char-offset:46130,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,23",,,YES
c630a0ee-75f1-4d0f-b79e-0dd0e8f8a328,Greek,char-offset:49017,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,24",,,YES
116504d2-c707-4842-91cf-611fac73e6c9,Greek,char-offset:55108,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,26",,,YES
91ebc511-d3b4-4eac-9428-5dfe3f095af9,Greek,char-offset:5812,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,59",,,
2fba1971-7589-405e-86dd-4ba436361649,Greek,char-offset:13815,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,63",,,
30fd828a-3bb3-45c6-a5a2-56de2e92e607,Greek,char-offset:30535,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,70",,,
d3dc72b0-eddf-40f1-8b2b-fa62aaf73351,Greek,char-offset:33674,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,72",,,
7e9caa73-70e1-4ec0-aa46-3717f6305065,Greeks,char-offset:1847,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,1",,,YES
2a7b8f41-5989-4c42-9ca3-c06b6c72ffe5,Greeks,char-offset:7434,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,3",,,YES
428a6c82-29e8-40aa-9538-86edff26bbac,Greeks,char-offset:33401,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,16",,,YES
a5746db4-5911-45cb-a417-fef98f058ac0,Greeks,char-offset:34733,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,17",,,YES
ff14e96d-95ad-449a-94db-69ef5a6b1e13,Greeks,char-offset:38139,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,18",,,YES
1a0daa26-2e52-4522-b25c-ac1d6a4f4c26,Greeks,char-offset:39078,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,19",,,YES
ba6cefd3-369e-4bcf-8793-c196ca3c1a37,Greeks,char-offset:39618,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,19",,,YES
cf52aef6-0358-4579-bbd9-2c7b3e9c4bc4,Greeks,char-offset:44445,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,22",,,YES
0f9e90e7-cf91-4a2e-9c62-9d32ee411435,Greeks,char-offset:44749,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,22",,,YES
f7ce337e-8c66-4cf4-88fa-d9021dc898ce,Greeks,char-offset:51999,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,25",,,YES
0a4a7dc7-0cc7-419f-ac35-e7370589a5a0,Greeks,char-offset:53604,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,25",,,YES
f534c257-3a25-41f7-b176-0ed765b02e99,Greeks,char-offset:55901,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,26",,,YES
fd4475d2-eb18-4b77-8f54-577e9bbeedd0,Greeks,char-offset:57531,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,27",,,YES
dbddac3b-fd3c-42e3-b79a-2bbba624df05,Greeks,char-offset:9039,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,61",,,
32c36385-aa99-4aa7-9bee-f61418e5cb18,Greeks,char-offset:12946,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,63",,,
219436ea-2067-43b6-b08d-34812cdfd5b5,Greeks,char-offset:15180,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,64",,,
403c909d-cb51-4f99-a136-468c7ad03bb6,Greeks,char-offset:19285,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,65",,,
2488a60c-9168-417e-a0a1-13962d36e49f,Greeks,char-offset:25736,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,68",,,
2d2347fe-93ef-4341-8cd3-0e139abe880b,Greeks,char-offset:30094,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,70",,,
b17988e1-1cfa-4c9f-b844-5014fab5fb5f,Greeks,char-offset:30414,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,70",,,
dceac5a4-4f97-4c13-8c27-8f003f3e57a1,Greeks,char-offset:34524,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,72",,,
995067ba-2c9f-4b84-8933-1557bd4c932e,Greeks,char-offset:44315,PEOPLE,http://sws.geonames.org/390903,Greece,39.04697922,22.97947876,,"2,75",,,
5b6af5d0-3966-4523-8500-2ec98b9fc766,Haemonia,char-offset:1330,PLACE,http://pleiades.stoa.org/places/494567,Harmonia,,,unlocated,"2,1",,,NO
3cd2c6a6-868c-46cb-ac2b-948aa645a2c9,Hercules,char-offset:1731,PERSON,,,,,,"2,1",,,NO
315632cf-d072-4fa6-ba72-d6d12dcba452,Hercules,char-offset:2197,PERSON,,,,,,"2,2",,,NO
21b42a78-0ce1-4b4e-8e18-7e7d5102a657,Hermes,char-offset:1523,PERSON,,,,,,"2,1",,,NO
117074d2-08f5-4bfc-9476-c7788518a017,Hersilia,char-offset:31775,PERSON,,,,,,"2,45",,,
02ff987a-51d4-4f27-a55b-f7f6b80c9a82,Hersilia,char-offset:33338,PERSON,,,,,,"2,45",,,
c12f7de5-f247-4ef9-b725-45157bd9619f,Idaean,char-offset:40219,PEOPLE,http://pleiades.stoa.org/places/550592,"Ida M.|Ida Mons, Kaz Dağ",39.69936,26.85852,mountain,"2,19",,,YES
02d8a966-dfaa-4847-bebd-09f44f6581b3,Ilium,char-offset:17628,PLACE,http://pleiades.stoa.org/places/550595,"Ilium/Troia|Ilium/Troia, Hisarlık",39.9577,26.23873,settlement,"2,65",,,
97b86b28-a757-4214-b17d-8c61afc7f3f1,Ilium,char-offset:22130,PLACE,http://pleiades.stoa.org/places/550595,"Ilium/Troia|Ilium/Troia, Hisarlık",39.9577,26.23873,settlement,"2,66",,,
bea43233-180e-4414-a2e6-4c1e7ebac1bd,Italy,char-offset:56,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,1",,,YES
da772a76-f451-4a74-95c1-8eaafd6e8dc7,Italy,char-offset:344,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,1",,,YES
d46a7374-6cd8-490a-a527-333b4760f470,Italy,char-offset:1750,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,1",,,YES
7182c964-47d7-4edd-bfbf-9d68c5cb2830,Italy,char-offset:2754,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,2",,,YES
