UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,CITE,Relationship,Date,Location Precision 
50edcfc0-c310-401e-94a9-b0cf3a87f9bc,Rome,char-offset:155575,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,57",,449 B.C.,
4f99c0f5-d083-4e37-863f-229e80c38fe9,Rome,char-offset:165576,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,61",,449 B.C.,
c1c8c82f-0399-4f2b-af66-15d5b6d96548,Rome,char-offset:181301,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,66",,449 B.C.,
bbd28cad-789c-46f1-8dd6-db1eff032a7e,Rome,char-offset:181688,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,66",,449 B.C.,
dcd45849-7f5c-46dc-b9a3-b6b424a4b714,Rome,char-offset:182409,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,67",,449 B.C.,
88ac2372-3bf7-41ad-88e8-e40b9a17adce,Rome,char-offset:182849,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,67",,449 B.C.,
a1cf66ab-6a73-43ed-a558-f4813e90bc2b,Rome,char-offset:186920,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,68",,449 B.C.,
472b945a-cfc6-4eea-9bfd-690a65084818,Rome,char-offset:189940,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,69",,449 B.C.,
aaf2a619-c61d-4f4e-8c7a-bb914c745fb8,Rome,char-offset:196553,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,71",,449 B.C.,
49f2e7ec-377f-4f32-972e-5dc1803c9b65,Rome,char-offset:197823,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,71",,449 B.C.,
9f88efe3-9c3e-42a9-ae30-f09fd2643d80,Rome,char-offset:197979,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,72",,449 B.C.,
d9391e1d-14d5-4add-9405-b9c435a82d99,Rome,char-offset:199968,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,72",,449 B.C.,
5a133167-b830-4a51-8a76-47078dc1d771,Romilius,char-offset:84164,PERSON,,,,,,"3,32",,456-454 B.C.,
b8321f3e-f5cd-4d1b-bfa2-f0df4c47958f,Romulus,char-offset:46132,PERSON,,,,,,"3,15",,460 B.C.,
3ef3e928-0ace-4da7-861d-113ffd923c53,Romulus,char-offset:104500,PERSON,,,,,,"3,38",,450 B.C.,
1120fe02-d09f-411d-8188-0e08c0ed3fab,Sabine,char-offset:43041,PLACE,http://pleiades.stoa.org/places/423028,Sabina,41.875,12.625,region,"3,15",,460 B.C.,
d95f1765-4be3-4aed-8e31-43fad653c1e6,Sabine,char-offset:114653,PLACE,http://pleiades.stoa.org/places/423028,Sabina,41.875,12.625,region,"3,42",,450 B.C.,
6845834e-7cde-401f-ab16-3b85ef2b2148,Sabines,char-offset:42953,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,15",,460 B.C.,
a965d9fc-e3bf-43b4-a1bb-cf86ed777928,Sabines,char-offset:48074,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,16",,460 B.C.,
13a74339-a345-4dd2-92aa-c884757f7b39,Sabines,char-offset:70037,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,24",,459 B.C.,
30f3725e-3a78-445f-be44-3ef566b8f967,Sabines,char-offset:70304,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,25",,458 B.C.,
cf6a2b3d-f376-46ed-b5ca-599f2ee1b2b1,Sabines,char-offset:79963,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,28",,458 B.C.,
1feaeaab-f0a3-487b-8f4a-67ded4048567,Sabines,char-offset:82254,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,30",,458 B.C.,
4c4e2894-c91d-4085-9056-cefcb6811765,Sabines,char-offset:99932,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,36",,450 B.C.,
3814d785-939f-4123-9c76-a2e75f32b430,Sabines,char-offset:113501,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,40",,450 B.C.,
e6e59637-d8c9-445b-86d8-6d2bb40668b1,Sabines,char-offset:114919,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,42",,450 B.C.,
95fff438-b26e-45b5-bd49-ada461b7cf61,Sabines,char-offset:137644,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,49",,450 B.C.,
f5128849-41e9-4893-9489-de059f3d90ce,Sabines,char-offset:157195,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,58",,449 B.C.,
c62bce86-c280-4018-a3c9-459212fcf81a,Sabines,char-offset:167913,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,61",,449 B.C.,
d9781c8a-eaa5-4bc9-8f29-efd6672f9d10,Sabines,char-offset:168317,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,62",,449 B.C.,
99d4e063-efea-4bce-a542-26d45526283c,Sabines,char-offset:170153,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,62",,449 B.C.,
dd36701a-c8f4-48fd-8162-a349d023cb46,Sabines,char-offset:170489,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,62",,449 B.C.,
5a0e1f2d-775b-410f-9a1a-1f8329e8105d,Sabines,char-offset:171405,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,62",,449 B.C.,
ea19debf-ba53-4bfc-b484-870960b07da4,Sabines,char-offset:172229,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"3,62",,449 B.C.,
7045fcc7-c4aa-4965-b4b4-0ad1d456aaac,Sacred Hill,char-offset:40969,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,14",,461 B.C.,
ac63928b-8a7b-4a1c-94bd-04f6ea2ad43c,Sacred Hill,char-offset:139641,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,51",,450 B.C.,
c8a61781-8a98-4bab-b4ee-b09779ba40ef,Sacred Hill,char-offset:139957,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,51",,450 B.C.,
aa2f430b-33a7-4ea1-82a3-53869ee3ab63,Sacred Hill,char-offset:145554,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,52",,450 B.C.,
d63c65db-1006-4b8c-a7b2-9bc56d68b85c,Sacred Hill,char-offset:146990,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,54",,450 B.C.,
2eacc8f6-cf5c-4d6a-abf4-aa751e7906d3,Sacred Hill,char-offset:166541,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,61",,449 B.C.,
1289da6c-a25f-4ade-a880-399392820dd7,Sacred Hill,char-offset:185214,PLACE,http://pleiades.stoa.org/places/502577470,Temple E at Selinus,37.5867781,12.8344372,temple-2,"3,67",,449 B.C.,
5c72fe86-0a70-48c1-a376-a4f819217051,Scaptius,char-offset:197294,PERSON,,,,,,"3,71",,449 B.C.,
be5c2fa9-c47e-4e53-ade0-027abf4cb586,Scaptius,char-offset:198433,PERSON,,,,,,"3,72",,449 B.C.,
3e938fa2-7faa-450a-b3dd-c9836920be41,Scaptius,char-offset:199427,PERSON,,,,,,"3,72",,449 B.C.,
615b1dc7-0334-4dba-9778-f5181c7bf611,Scaptius,char-offset:199689,PERSON,,,,,,"3,72",,449 B.C.,
a2c96442-ac03-47ea-9cc1-47fa4e800560,Servilius,char-offset:17016,PERSON,,,,,,"3,8",,462 B.C.,
d6e3a543-c696-4de3-910f-5b13d7b3438c,Servius Cornelius,char-offset:85988,PERSON,,,,,,"3,33",,453-451 B.C.,
729c7d47-73ff-4721-8ed2-53f53065a417,Sestius,char-offset:87827,PERSON,,,,,,"3,35",,450 B.C.,
13572204-67d0-421b-aab1-c29d2cab1b78,Sestius,char-offset:89219,PERSON,,,,,,"3,35",,450 B.C.,
7989cf22-865d-4e7f-a7db-fa4d6d4cfc76,Sestius,char-offset:89389,PERSON,,,,,,"3,35",,450 B.C.,
8b1bdfdd-ce8c-4da4-ad34-da99149690c9,Siccius,char-offset:115537,PERSON,,,,,,"3,42",,450 B.C.,
361877c6-11bc-4481-9d04-e66ab3e5cb4f,Siccius,char-offset:116211,PERSON,,,,,,"3,42",,450 B.C.,
a2f94d9b-2d41-43f8-82e1-2750a7eaf6de,Siccius,char-offset:138960,PERSON,,,,,,"3,50",,450 B.C.,
1184fd8c-988e-4656-8ff4-6c5d476c3c53,Spurius Postumius Albus,char-offset:85311,PERSON,,,,,,"3,32",,456-454 B.C.,
947bc61a-3909-4cfa-aa2c-aff0fb32138c,Spurius Tarpeius,char-offset:83927,PERSON,,,,,,"3,31",,457 B.C.,
baf29461-89c0-408e-8a79-5027825e36df,Suburra,char-offset:35976,PLACE,,,,,,"3,13",,461 B.C.,
cee5e14e-1c01-452f-8c5d-5e6f48dedff3,T. Antonius,char-offset:112829,PERSON,,,,,,"3,40",,450 B.C.,
d1b0aa9b-ed97-4680-9281-2897c6099341,T. Antonius Merenda,char-offset:94287,PERSON,,,,,,"3,36",,450 B.C.,
3df12017-4c7b-4f4d-839b-9a96bca5248f,T. Genucius,char-offset:87576,PERSON,,,,,,"3,34",,451 B.C.,
51e1db8f-eb63-4054-b15b-2449c0b15fcb,T. Quinctius,char-offset:1187,PERSON,,,,,,"3,1",,467 B.C.,
f6e7faa7-78b5-48e2-bd99-68ac066d2fb1,T. Quinctius,char-offset:1588,PERSON,,,,,,"3,1",,467 B.C.,
52ab89f1-0bd9-4ab7-a3d3-837108bbabc4,T. Quinctius,char-offset:2364,PERSON,,,,,,"3,2",,467 B.C.,
ecce15b1-8897-4dc1-8611-b2d84c574da9,T. Quinctius,char-offset:10156,PERSON,,,,,,"3,5",,464 B.C.,
39247c26-0709-4fd2-9fb4-65359253abac,T. Quinctius,char-offset:12458,PERSON,,,,,,"3,6",,463 B.C.,
56db5d7f-6c03-45b1-a670-59f0b53490c2,T. Quinctius,char-offset:36582,PERSON,,,,,,"3,13",,461 B.C.,
8978acd2-09a2-4843-aa69-40d13a20e1bc,T. Quinctius,char-offset:182364,PERSON,,,,,,"3,67",,449 B.C.,
d01a8f07-f68b-44e7-8519-d0d94be96b4c,T. Quinctius Capitolinus,char-offset:67978,PERSON,,,,,,"3,22",,459 B.C.,
3df07595-57e6-432f-a468-62861d6383cb,T. Quinctius Capitolinus,char-offset:180436,PERSON,,,,,,"3,65",,448-447 B.C.,
6712df13-45b2-4164-adab-4ea1f02e70d7,T. Romilius,char-offset:82870,PERSON,,,,,,"3,31",,457 B.C.,
8af80506-181d-4cae-95fc-fbff2322ea98,T. Romilius,char-offset:87665,PERSON,,,,,,"3,34",,451 B.C.,
e54c115f-db9c-4fb1-b8e2-b379fec39842,T. Verginius Caelimontanus,char-offset:177940,PERSON,,,,,,"3,64",,449 B.C.,
bfb770a9-47d2-4ba3-a720-864c71533fb3,T. Verginius Rutilus,char-offset:19280,PERSON,,,,,,"3,9",,462 B.C.,
0e7f6e10-35b8-42b1-9d8c-8a1a82363f9f,Terentilius,char-offset:25243,PERSON,,,,,,"3,12",,461 B.C.,
b77d49da-9ae3-4371-868b-64808796eb69,Terentilius,char-offset:26103,PERSON,,,,,,"3,12",,461 B.C.,
e90b62f8-48a0-4e65-9feb-eac1f75965f0,Tiber,char-offset:71844,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"3,26",,458 B.C.,
5b50731f-42c5-4061-8ce7-898d7b9064fa,Tibur,char-offset:161064,PLACE,http://pleiades.stoa.org/places/423081,"Tibur|Tibur, Tivoli",41.96566,12.7971,"amphitheatre,sanctuary,settlement,temple-2","3,60",,449 B.C.,
3cdfd142-611d-46b2-acfa-35029ad479eb,Titus Quinctius,char-offset:190415,PERSON,,,,,,"3,69",,449 B.C.,
da206ad1-383e-4f35-865f-39e90f30e69a,Tricipitinus,char-offset:20703,PERSON,,,,,,"3,10",,461 B.C.,
dd1b4555-97c0-4686-b3db-2e0721d68c6e,Tusculan,char-offset:79493,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,27",,458 B.C.,
9dd23724-8cd3-4271-9ba4-371aa6a7be52,Tusculan,char-offset:83305,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,31",,457 B.C.,
3c689073-e583-4cc2-a0aa-e85b4fb7c92a,Tusculum,char-offset:18253,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,9",,462 B.C.,
f0dd6b9d-0901-4ec2-81ec-a323aed504b2,Tusculum,char-offset:18406,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,9",,462 B.C.,
c5be06ef-8241-48b2-addc-a607cfe431fa,Tusculum,char-offset:18951,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,9",,462 B.C.,
2291bb84-9476-4529-a67d-db7a1b314f1c,Tusculum,char-offset:21147,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,11",,461 B.C.,
1f2c134e-0c24-4a1b-8c35-51188b8734a7,Tusculum,char-offset:48132,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,16",,460 B.C.,
44d38ef7-ce32-4283-8215-45496eb86be4,Tusculum,char-offset:48301,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,16",,460 B.C.,
4046e5aa-cca8-4f7c-9e3c-9f8552547ba4,Tusculum,char-offset:49825,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,16",,460 B.C.,
b7da4b09-fff4-41d3-9ee6-ee7ed3b37221,Tusculum,char-offset:53622,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,17",,460 B.C.,
4af1e9de-360a-46c5-8256-6a6d0f4f61e4,Tusculum,char-offset:63182,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,20",,460 B.C.,
b5efd7d7-d777-44a1-9b96-192296a521ff,Tusculum,char-offset:63466,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,20",,460 B.C.,
06a41549-47b2-494b-b6a6-c3d42ffcce7a,Tusculum,char-offset:63734,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,20",,460 B.C.,
048787dc-6b49-4c14-8e9e-df2ee83a77da,Tusculum,char-offset:63937,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,20",,460 B.C.,
ef4226ae-2605-4122-b32f-0ccfed319584,Tusculum,char-offset:68919,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,23",,459 B.C.,
bab8c182-9018-4c2d-b377-77e6f0e89717,Tusculum,char-offset:83255,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,31",,457 B.C.,
4018c195-53da-404d-bce7-786ea5d40f5f,Tusculum,char-offset:100704,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,37",,450 B.C.,
c07d2887-29be-4175-9c24-4b62103eb9ae,Tusculum,char-offset:100750,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,37",,450 B.C.,
42c4a34f-4a73-43c4-9364-e5519392227e,Tusculum,char-offset:114025,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,41",,450 B.C.,
2e7d5c9f-78e1-442f-b62f-4c05bee7cfe4,Tusculum,char-offset:114465,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,41",,450 B.C.,
c35fcdca-7f66-425a-8ba3-fc5cafdfebf2,Tusculum,char-offset:114550,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","3,42",,450 B.C.,
e0add3fe-8560-44ed-8e8f-a59b01eb279a,Valerii,char-offset:104330,PERSON,,,,,,"3,38",,450 B.C.,
39cb804d-298e-4162-a6d9-e0e9b00747b5,Valerius,char-offset:13647,PERSON,,,,,,"3,6",,463 B.C.,
f2cd2bbb-94c1-4dce-ae68-c1ce8d82cffc,Valerius,char-offset:68074,PERSON,,,,,,"3,22",,459 B.C.,
252c60f0-fc8d-466f-888a-19e0106f2d9a,Valerius,char-offset:108903,PERSON,,,,,,"3,38",,450 B.C.,
e13b9fdb-0657-4910-a122-da7a07ad627d,Valerius,char-offset:110092,PERSON,,,,,,"3,38",,450 B.C.,
59407a56-bca7-4a9d-870f-05eaa4eadafd,Valerius,char-offset:110686,PERSON,,,,,,"3,39",,450 B.C.,
c0db2f33-7f26-408f-ace1-3039efbb5fb0,Valerius,char-offset:110796,PERSON,,,,,,"3,39",,450 B.C.,
ff8a5e07-a2dc-456a-b10d-372370a8777f,Valerius,char-offset:110980,PERSON,,,,,,"3,39",,450 B.C.,
4cc4002e-e957-4791-a61c-9be33c346300,Valerius,char-offset:111069,PERSON,,,,,,"3,39",,450 B.C.,
d65a65c2-99e2-4cd1-8b3c-24edb655fe93,Valerius,char-offset:130742,PERSON,,,,,,"3,48",,450 B.C.,
8e93d82e-04af-4421-9574-d57586415ff6,Valerius,char-offset:131070,PERSON,,,,,,"3,48",,450 B.C.,
4069644d-107d-41ed-b6dc-d591fcbfdb18,Valerius,char-offset:131180,PERSON,,,,,,"3,48",,450 B.C.,
5e98831e-88fb-4ae1-9b6c-74bf18eb3383,Valerius,char-offset:131259,PERSON,,,,,,"3,48",,450 B.C.,
19c82864-2a14-4e84-ae2a-b9331be703c6,Valerius,char-offset:139056,PERSON,,,,,,"3,51",,450 B.C.,
7aa1c99d-536e-478b-8f2c-4b0a17b9ced6,Valerius,char-offset:140508,PERSON,,,,,,"3,51",,450 B.C.,
41416d2e-0af7-4256-a5af-5e938321dd5b,Valerius,char-offset:141993,PERSON,,,,,,"3,51",,450 B.C.,
87e9f6e1-efea-48c0-9b23-5043d152eb73,Valerius,char-offset:157234,PERSON,,,,,,"3,58",,449 B.C.,
95242a3c-5b5b-44c1-8c8f-042c5d173155,Valerius,char-offset:162816,PERSON,,,,,,"3,60",,449 B.C.,
d5c23a57-d9ff-4454-b55b-6ae5775c91ea,Valerius,char-offset:165756,PERSON,,,,,,"3,61",,449 B.C.,
da09e758-ab08-4431-b30b-13e9181a530f,Valerius,char-offset:175252,PERSON,,,,,,"3,63",,449 B.C.,
97626969-c98c-4683-a4f7-c1a3514721d0,Valerius,char-offset:195909,PERSON,,,,,,"3,71",,449 B.C.,
a3286b60-8c3a-41c9-9414-37b01c5b87e6,Venus Cloacina,char-offset:128978,PERSON,,,,,,"3,46",,450 B.C.,
98172afa-d8eb-4d03-8d21-2dd4d8934c6c,Verginia,char-offset:119986,PLACE,,,,,,"3,44",,450 B.C.,
99194e68-9c6d-4e97-a5ea-fd16938b778d,Verginius,char-offset:36483,PERSON,,,,,,"3,13",,461 B.C.,
4a50fc17-284d-4415-b768-10d9035edbb1,Verginius,char-offset:118345,PERSON,,,,,,"3,43",,450 B.C.,
bc0bfd76-2b45-4d69-ae9d-ca8f5b05f518,Verginius,char-offset:118997,PERSON,,,,,,"3,43",,450 B.C.,
5cdb7c8b-efe0-4247-b175-786d171cb4d0,Verginius,char-offset:119134,PERSON,,,,,,"3,43",,450 B.C.,
d3cb5045-cce7-41d7-865b-f78da6e07f02,Verginius,char-offset:119338,PERSON,,,,,,"3,43",,450 B.C.,
3f08a932-e0cd-4090-a25f-0f9978837c88,Verginius,char-offset:121917,PERSON,,,,,,"3,45",,450 B.C.,
97f5771d-d670-46a6-be36-041083056e7b,Verginius,char-offset:122153,PERSON,,,,,,"3,45",,450 B.C.,
f1d3fc9a-f268-4e72-a978-04db9a20ea1c,Verginius,char-offset:122933,PERSON,,,,,,"3,45",,450 B.C.,
b14245df-4034-42c6-afdb-17d54e070435,Verginius,char-offset:123777,PERSON,,,,,,"3,45",,450 B.C.,
9a1cd037-10bd-49f3-9d66-f5823e3e6617,Verginius,char-offset:124855,PERSON,,,,,,"3,45",,450 B.C.,
3cd2f21e-d2f6-4433-ab8a-bcad316fb053,Verginius,char-offset:124961,PERSON,,,,,,"3,46",,450 B.C.,
3eb5c080-6d7e-42a6-bbb6-18b088db4cd7,Verginius,char-offset:126452,PERSON,,,,,,"3,46",,450 B.C.,
d0cc6b36-87f0-4385-8f73-8cdbf9fcfe9f,Verginius,char-offset:127044,PERSON,,,,,,"3,46",,450 B.C.,
fb56c845-d55c-4671-9b36-4789ac12f2c3,Verginius,char-offset:128512,PERSON,,,,,,"3,46",,450 B.C.,
0aceadc9-019d-45b6-8a9a-8f0aa857dc2a,Verginius,char-offset:129361,PERSON,,,,,,"3,46",,450 B.C.,
4037cbce-810a-4549-9edc-50871d19d408,Verginius,char-offset:132499,PERSON,,,,,,"3,48",,450 B.C.,
faf00237-cfc3-43b1-bda2-0e92577fd243,Verginius,char-offset:133031,PERSON,,,,,,"3,48",,450 B.C.,
6a762318-3010-4436-851e-bcc975012984,Verginius,char-offset:136610,PERSON,,,,,,"3,49",,450 B.C.,
24f0d89f-5b0b-457d-8af7-527812b38de2,Verginius,char-offset:146875,PERSON,,,,,,"3,53",,450 B.C.,
bb6ac824-b13c-4b74-84d8-a80f175f32b7,Verginius,char-offset:151658,PERSON,,,,,,"3,56",,449 B.C.,
25c147fb-a657-4458-bf13-e90bcfebdeae,Verginius,char-offset:154986,PERSON,,,,,,"3,56",,449 B.C.,
e76ee3be-b686-4655-927c-ce75c5100793,Verginius,char-offset:159393,PERSON,,,,,,"3,58",,449 B.C.,
74bdcc05-3763-4c36-8a02-588f499e9176,Verginius,char-offset:160956,PERSON,,,,,,"3,60",,449 B.C.,
3a0d0fa8-b0df-4077-b0ad-b6e97a8dac44,Veturius,char-offset:20658,PERSON,,,,,,"3,10",,461 B.C.,
7c7de7d0-8e37-40ff-88cc-1be917086412,Veturius,char-offset:20854,PERSON,,,,,,"3,10",,461 B.C.,
90a1ae21-5230-48a3-a237-eb1e8a8476de,Volesus,char-offset:68099,PERSON,,,,,,"3,22",,459 B.C.,
d12ec32e-6149-4cc4-9710-6793486a21e1,Volsci,char-offset:20695,PERSON,,,,,,"3,10",,461 B.C.,
744ed861-f8ca-4c0e-813c-50d15bd84b02,Volscians,char-offset:15679,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"3,7",,463 B.C.,
1e03217d-0672-486d-babc-22417e597cd0,Volscians,char-offset:25933,PEOPLE,http://pleiades.stoa.org/places/433208,Volsci,41.60201343,13.17762716,people,"3,12",,461 B.C.,
546d18c4-b777-41a5-a917-1f112316eded,Volscius,char-offset:36326,PERSON,,,,,,"3,13",,461 B.C.,
509b5f53-264f-4bd3-b6bf-f0d5098f8a87,Volscius,char-offset:65810,PERSON,,,,,,"3,22",,459 B.C.,
6cee3ef3-796a-4d31-9897-e1406cc6c9c4,Volscius,char-offset:66213,PERSON,,,,,,"3,22",,459 B.C.,
eb794a88-f8c2-4acc-a5fe-efbe114b9c1d,Volscius,char-offset:67901,PERSON,,,,,,"3,22",,459 B.C.,
5c6c7cff-33a4-404e-985a-358aeffea631,Volscius,char-offset:79727,PERSON,,,,,,"3,27",,458 B.C.,
