UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Cite,Relationship,Date,Location Precision 
9942b985-d4f8-428f-a40d-3eda42176bc9,Lavinium,char-offset:50363,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,66",,,YES
cf748052-2d1b-4fed-98d1-ba09572aaf24,Lavinium,char-offset:50508,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,66",,,YES
70b8e14f-059c-4bd5-9770-f7df662e81c7,Lavinium,char-offset:52222,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,67",,,YES
0d6c96d5-048a-4d96-b700-5a148abe12b7,Lavinium,char-offset:52270,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,67",,,YES
4ff462d4-55cc-4974-9a73-92fd36756926,Lavinium,char-offset:52572,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,67",,,YES
ddc59efa-cdb0-43f8-8f05-02a0b4bb2b4c,Lavinium,char-offset:53050,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,67",,,YES
068d4fcc-ec04-4cfb-9280-cfb5fe7e7004,Lavinium,char-offset:53119,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,67",,,YES
26c1fd75-1227-45b1-8768-84c835c2f4b0,Lavinium,char-offset:53774,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,67",,,YES
4b5664e2-3bfb-4ba3-88d7-332297ce699d,Lavinium,char-offset:36405,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,59",,,
4ef94c8c-9aa8-4d8f-95af-99b251fcb1a8,Lavinium,char-offset:43218,PLACE,http://pleiades.stoa.org/places/452361,"Laos/Lavinium?|Laos/Lavinium?, San Bartolo di Marcellina, Santa Maria del Cedro",39.766,15.83176,settlement,"1,63",,,
172cdfdc-ebd1-4050-b423-7308b147cc1e,Leleges,char-offset:3333,PEOPLE,http://pleiades.stoa.org/places/550692,Leleges,39.75,26.75,people,"1,10",,,
1a2bf198-d5d5-4613-a03f-ba06e401c20f,Leleges,char-offset:19135,PLACE,http://pleiades.stoa.org/places/550692,Leleges,39.75,26.75,people,"1,17",,,
e45413b4-40fc-46f0-bf24-c65d405873c9,Lemnos,char-offset:35880,PLACE,http://pleiades.stoa.org/places/550693,"Lemnos (island)|Lemnos Ins., Lemnos",39.916667,25.25,island,"1,25",,,
6570dfea-16c9-4a26-a925-7547d7b78be9,Lesbos,char-offset:19731,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos",39.20874,26.10052,island,"1,18",,,
a7486655-3a2b-4bdd-966d-a9726e17383f,Lesbos,char-offset:28472,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos",39.20874,26.10052,island,"1,22",,,
804debec-fd28-415f-b39e-0583f2610f8a,Lesbos,char-offset:32306,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos",39.20874,26.10052,island,"1,23",,,
b6220348-e3dd-41ff-b2a2-18ed147ddad3,Lesbos,char-offset:41480,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos",39.20874,26.10052,island,"1,28",,,
cb20207f-05d5-44b4-afbd-196dfc53d7a8,Lesbos,char-offset:57016,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos",39.20874,26.10052,island,"1,35",,,
74cfc903-26e6-4536-bf1e-f176887097a7,Leucaria,char-offset:2865,PERSON,,,,,,"1,72",,,
357f178d-6411-43bd-a11c-f719408a8b6c,Leucas,char-offset:13886,PLACE,http://pleiades.stoa.org/places/530974,"Leucas|Leucas (island)|Leucas Ins., Lefkada|Leucas, Leukada|Apollo Leukatas, T.|Apollo Leukatas, Cape Lefkatas",38.70819,20.64944,"island,sanctuary,settlement","1,5",,,YES
3d88d077-6cc1-4079-afd6-d9d10cd5db5c,Leucas,char-offset:16176,PLACE,http://pleiades.stoa.org/places/530974,"Leucas|Leucas (island)|Leucas Ins., Lefkada|Leucas, Leukada|Apollo Leukatas, T.|Apollo Leukatas, Cape Lefkatas",38.70819,20.64944,"island,sanctuary,settlement","1,51",,,YES
49bb2360-300a-44fb-8dc5-f2c9ceeb7b4e,Leucosia,char-offset:20606,PLACE,http://pleiades.stoa.org/places/442633,"Leucosia (island)|Leucosia Ins., Licosa, Castellabate",40.2512508,14.9005621,island,"1,53",,,YES
3e7bbce4-d866-47ec-91f0-9fc79261dd41,Leukê,char-offset:50658,PERSON,,,,,,"1,66",,,
f27a677d-ec59-4278-bb97-0172c00e7a2a,Libya,char-offset:59063,PLACE,http://pleiades.stoa.org/places/716588,Libya,31.5,26.5,region,"1,36",,,
1bf3c88d-9a50-4d1c-8c7d-a3bc53c80057,Liguria,char-offset:74063,PLACE,http://pleiades.stoa.org/places/383698,Liguria,44.22656549,9.235707727,region,"1,41",,,
a47f7f38-cbf8-4b74-bb2f-3e98a03c3e3a,Ligurians,char-offset:52220,PLACE,http://pleiades.stoa.org/places/383815,"Vercellae|Vercellae, Vercelli|Vercelli",45.321,8.4263,settlement,"1,89",,,
be39a024-a3cd-4a9e-8908-30da43cc4b8f,Liris,char-offset:757,PLACE,http://pleiades.stoa.org/places/432910,Liris/Clanis (river),41.3140277,13.893085,river,"1,9",,,
4af5e2ae-cdad-4a7c-9dc4-d113e2775c99,Liris,char-offset:1077,PLACE,http://pleiades.stoa.org/places/432910,Liris/Clanis (river),41.3140277,13.893085,river,"1,9",,,
a465bb31-7bc2-4ce0-b932-e03805bbc127,Lista,char-offset:13140,PLACE,http://pleiades.stoa.org/places/416825,Lista,,,"unlocated,settlement","1,14",,,
c9cd6853-26eb-4450-9438-72750466a488,Locrians,char-offset:19177,PLACE,http://pleiades.stoa.org/places/452369,"Lokroi Epizephyrioi|Lokroi Epizephyrioi, Locri",38.20782,16.23715,"stoa,townhouse,theatre,sanctuary,settlement","1,17",,,
8d36761c-24b3-4cdf-a38e-07a3b84a1384,Lucius Cincius,char-offset:5996,PERSON,,,,,,"1,74",,,
1b68262d-b6c0-4bf5-8c7b-0d6869b0ae0e,Lucius Cincius,char-offset:19775,PERSON,,,,,,"1,79",,,
7be86289-9fde-49a2-baa2-bc378a4fbc2c,Lucius Junius Brutus,char-offset:7575,PERSON,,,,,,"1,74",,,
b48c124d-6d4c-4947-8953-1ccbe74534c3,Lucius Mallius,char-offset:22746,PERSON,,,,,,"1,19",,,
062706d0-1843-40fd-811f-4c2f7e1c4aa2,Lucius Tarquinius,char-offset:9372,PERSON,,,,,,"1,75",,,
227ba68f-589c-4f21-a7b1-e94ca82b74d3,Lucius Tarquinius,char-offset:9496,PERSON,,,,,,"1,75",,,
b7725055-4352-4926-bb9a-ac5306456e22,Lucius Tarquinius Collatinus,char-offset:7600,PERSON,,,,,,"1,74",,,
6caa45f1-da66-4160-aad6-1aa50348ca30,Lucius Valerius Potitus,char-offset:8226,PERSON,,,,,,"1,74",,,
48a458ce-0523-477e-8d4e-cbec73e6bac5,Lupercal,char-offset:50476,PLACE,http://dare.ht.lu.se/places/24530,Lykaion Hippodrome,37.45059329,21.99466129,,"1,32",,,
a8eb88f9-5163-4b00-a36e-8de9aef0fdcb,Lycaeum,char-offset:50520,PLACE,http://dare.ht.lu.se/places/24530,Lykaion Hippodrome,37.45059329,21.99466129,,"1,32",,,
4f2b3b3f-badd-480e-9f93-e0ea00a45120,Lycaon,char-offset:4763,PERSON,,,,,,"1,11",,,
2fd28feb-1b82-440a-908b-097a337bc109,Lycaon,char-offset:4994,PERSON,,,,,,"1,11",,,
32f10290-da12-4fc9-9962-a92f7e05df98,Lycaon,char-offset:5057,PERSON,,,,,,"1,11",,,
1743b567-c53c-4e39-a3a7-4528b2c6cc48,Lycaon,char-offset:5115,PERSON,,,,,,"1,11",,,
1fdf8e25-594f-4dec-9126-2a2b37d9660d,Lycaon,char-offset:5369,PERSON,,,,,,"1,11",,,
9dedc46a-ae8e-45e2-87f6-06a16c6673d1,Lycaon,char-offset:6855,PERSON,,,,,,"1,12",,,
7e0ced0a-69ac-419e-b0e7-e469513f62d9,Lycaon,char-offset:9069,PERSON,,,,,,"1,13",,,
f9c3eaa5-5b1c-408a-9368-7a9b1068e51c,Lycaon,char-offset:51503,PERSON,,,,,,"1,33",,,
1553762e-85cf-4561-9823-a9d7a04d2a95,Lycaonians,char-offset:6885,PEOPLE,,,,,,"1,12",,,
abab79a9-d998-43fb-ba01-0a75d3f09efb,Lydia,char-offset:38829,PLACE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,27",,,
347a9350-4ddd-4fe6-9fbb-db9fa1d91dfb,Lydia,char-offset:40570,PLACE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,28",,,
52f292bc-b6ca-46df-8f08-23d1aa03dac0,Lydian,char-offset:38258,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,27",,,
c5384b36-b211-4281-8637-7bb4fbfd0f78,Lydian,char-offset:40280,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,28",,,
499f4f7c-7319-42be-b088-697869a7df26,Lydian,char-offset:40795,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,28",,,
f8d858a3-9bcd-41e7-8321-bdea48b9f879,Lydian,char-offset:40925,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,28",,,
b1f7d822-1c4a-4abe-b17b-9f37ae0a72ff,Lydians,char-offset:41274,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,28",,,
d797c69d-74be-404a-859c-776da335ad29,Lydians,char-offset:45045,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,30",,,
c2900a9a-82e4-4c38-9292-6d35e9008b6b,Lydians,char-offset:45293,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,30",,,
d0fd44c1-1a80-44f3-a747-d9092bda1aa0,Lydians,char-offset:45400,PEOPLE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,38.62477125,27.9632845,region,"1,30",,,
8c82b9a7-f7d3-4eda-9f72-bb6b79a4da1b,Lydus,char-offset:38701,PERSON,,,,,,"1,27",,,
9f76dbad-fda8-4d6d-992a-fe2ee9890347,Lydus,char-offset:38722,PERSON,,,,,,"1,27",,,
724b06e4-127a-4279-b616-6c5c809ca21b,Lydus,char-offset:39768,PERSON,,,,,,"1,27",,,
f7ec7ab7-a137-4207-be78-b98bffdd6ba5,Lydus,char-offset:41014,PERSON,,,,,,"1,28",,,
b0177a5a-2c11-4c71-88c2-3a6ad540592c,Lydus,char-offset:41253,PERSON,,,,,,"1,28",,,
11506007-b2cf-44f1-af74-d6241be20aa0,Lykaion,char-offset:50508,PLACE,http://dare.ht.lu.se/places/24530,Lykaion Hippodrome,37.45059329,21.99466129,,"1,32",,,
cbaa21c6-a0bc-45f6-a9bf-dd754a76cccf,Macar,char-offset:19831,PERSON,,,,,,"1,18",,,
af2e09a5-1672-447b-8dcb-1bc97f4a0ae6,Macedonian,char-offset:11963,PLACE,http://pleiades.stoa.org/places/491656,Macedonia,41.25,21.75,unknown,"1,49",,,YES
6bc181df-5600-42f1-80ea-03c6a4344edb,Macedonian,char-offset:53952,PLACE,http://pleiades.stoa.org/places/491656,Macedonia,41.25,21.75,unknown,"1,90",,,
5e39b09c-d627-41be-a2fd-5deec2861395,Maeonia,char-offset:38309,PLACE,,,,,,"1,27",,,
64f203a2-1d02-46a7-b968-cc7704cea642,Maeonians,char-offset:39113,PEOPLE,,,,,,"1,27",,,
a3fb2b69-9050-426c-a9ec-91991d0e78e7,Maeonians,char-offset:39231,PEOPLE,,,,,,"1,27",,,
4df5a1bd-3e61-4390-a59e-ad6d9528ca16,Maeonians,char-offset:40852,PEOPLE,,,,,,"1,28",,,
8120e7ab-dfd5-4bcf-91a2-77aa789a895f,Manes,char-offset:39076,PERSON,,,,,,"1,27",,,
ca041a4d-aec2-4d29-84d8-f36d04a1ea7f,Marcius,char-offset:9363,PERSON,,,,,,"1,75",,,
ba375e34-fe52-4c2d-8173-88b29ea0c801,Marsians,char-offset:52133,PLACE,,,,,,"1,89",,,
a10aa735-3ffc-49f0-aa61-55f56a607f0f,Maruvium,char-offset:12419,PLACE,,,,,,"1,14",,,
7ad7bc14-20a2-421e-82e8-428cf1e30429,Matiene,char-offset:12660,PLACE,http://pleiades.stoa.org/places/413342,"Tiora Matiene|Tiora Matiene, Teora, Barete",42.42595,13.26547,settlement,"1,14",,,
e2d58850-ea44-4b39-8f80-ba7dcd49b198,Mefula,char-offset:11627,PLACE,,,,,,"1,14",,,
86227a69-6937-4869-9452-d82e96d7b82c,Mefula,char-offset:11745,PLACE,,,,,,"1,14",,,
ef23a4df-6ebe-492f-a9ec-ba78d13967f3,Melas,char-offset:40485,PLACE,http://pleiades.stoa.org/places/658530,Melas,36.25,36.25,river,"1,61",,,YES
06e17d95-08d5-462f-8ab6-ac24ac4eaabf,Menecrates,char-offset:8712,PERSON,,,,,,"1,48",,,
dad18382-e864-45e2-9e37-cca17fd04f40,Menippê,char-offset:41702,PERSON,,,,,,"1,28",,,
c6670fde-2a77-48d4-882a-06618dcf2c98,Messapians,char-offset:60503,PEOPLE,,,,,,"1,37",,,
73dd8541-2009-4d7d-ba5a-2b351ee24e65,Messenê,char-offset:62497,PLACE,http://pleiades.stoa.org/places/462538,"Zancle/Messana|Zancle/Messana, Messina",38.1923323,15.5555232,settlement,"1,71",,,YES
5fd17713-3854-4828-8fa5-85358671bb9d,Mezentius,char-offset:46237,PERSON,,,,,,"1,64",,,
4997001a-edbf-44c0-b002-f0dfb23e1fdd,Mezentius,char-offset:48574,PERSON,,,,,,"1,65",,,
bd41e148-d14e-4401-9410-cf643135a21b,Mezentius,char-offset:49772,PERSON,,,,,,"1,65",,,
7dcaba4f-a7e0-4728-a8b4-e05a9ec56869,Mezentius,char-offset:50135,PERSON,,,,,,"1,65",,,
4abb2f52-2867-4679-a125-f528ad58bfa0,Minturnae,char-offset:1112,PLACE,http://pleiades.stoa.org/places/438787,Minturnae,,,unlocated,"1,9",,,
e6a8fc9e-9be7-4dc6-a7ad-465f5a791469,Molossians,char-offset:881,PLACE,http://pleiades.stoa.org/places/531025,"Orraon/Horreum|Orraon/Horraon/Horreum, Ammotopos",39.271166,20.925409,settlement,"1,72",,,
b1a024a8-593e-4d80-a0b6-37169a80f141,Morges,char-offset:8533,PERSON,,,,,,"1,12",,,
fe315581-081a-4048-b8db-1851fd94ca46,Morges,char-offset:8626,PERSON,,,,,,"1,12",,,
9033149c-cd4e-4bb8-ad84-bba5acdf901f,Morges,char-offset:4988,PERSON,,,,,,"1,73",,,
87556d3f-d6ab-4eaf-a4da-1a241c9274dc,Morges,char-offset:5202,PERSON,,,,,,"1,73",,,
8893474e-c150-43ba-ac8b-bb94d8d5d5b0,Morgetes,char-offset:8569,PEOPLE,,,,,,"1,12",,,
b5f86e1c-4846-4d24-9b6f-5e1144040e9d,Morgetes,char-offset:8775,PEOPLE,,,,,,"1,12",,,
7b8dbe41-8de6-45d7-bc62-7d8e1b208e45,Mount Coretus,char-offset:12123,PLACE,,,,,,"1,14",,,
5f49d550-f16a-49e6-afdf-6883498c57f2,Mount Ida,char-offset:3805,PLACE,http://pleiades.stoa.org/places/550545,"Gargara Akron|Gargara Akron, Kaz Dağ",39.58991,26.55662,cape,"1,46",,,YES
702de623-3925-484e-bc85-51c48c133ce5,Mount Ida,char-offset:4207,PLACE,http://pleiades.stoa.org/places/550545,"Gargara Akron|Gargara Akron, Kaz Dağ",39.58991,26.55662,cape,"1,46",,,YES
2c07111a-9624-4d5e-bc6e-e530e62314fb,Mount Ida,char-offset:5146,PLACE,http://sws.geonames.org/4122466,Mount Ida,34.55676,-93.63408,,"1,47",,,YES
cb1e0de1-966d-4555-bcf1-953804305dcf,Mount Ida,char-offset:5731,PLACE,http://pleiades.stoa.org/places/550545,"Gargara Akron|Gargara Akron, Kaz Dağ",39.58991,26.55662,cape,"1,47",,,YES
19120365-9172-4c5e-80a8-ff6ca2ebe5f6,Mount Ida,char-offset:8109,PLACE,http://pleiades.stoa.org/places/550545,"Gargara Akron|Gargara Akron, Kaz Dağ",39.58991,26.55662,cape,"1,48",,,YES
2b00d754-0074-458d-9693-82e2f651bf92,Mount Ida,char-offset:26106,PLACE,http://pleiades.stoa.org/places/550545,"Gargara Akron|Gargara Akron, Kaz Dağ",39.58991,26.55662,cape,"1,55",,,YES
fac7ca78-d7e7-4916-bfa6-f97aeb128112,Mychioi,char-offset:53440,PERSON,,,,,,"1,67",,,
cdc33eeb-cc36-46ec-b3c2-e666c4eab900,Nanas,char-offset:41811,PERSON,,,,,,"1,28",,,
c2fdf4c0-89c8-497d-8f17-3e6f015642bf,Neapolis,char-offset:77445,PLACE,http://pleiades.stoa.org/places/465960,Neapolis,,,settlement,"1,44",,,
1ae47bc2-dcf0-4139-aff3-4d7ea5125ed6,Neoptolemus,char-offset:4449,PERSON,,,,,,"1,46",,,
0d6501d6-087f-4400-88f7-7a9c9b4bb9b2,Neoptolemus,char-offset:7044,PERSON,,,,,,"1,47",,,
2bb9e534-8076-4ad5-a0c7-c799f8dadb7d,Nesos,char-offset:10161,PLACE,http://pleiades.stoa.org/places/543805,Nesos,,,settlement,"1,49",,,NO
496fc679-705f-4532-92b2-8008d6bc2df6,Nesos,char-offset:10660,PLACE,http://pleiades.stoa.org/places/543805,Nesos,,,settlement,"1,49",,,NO
46c00b25-b063-4c99-bb15-a6b360dd0e38,Niobê,char-offset:4901,PERSON,,,,,,"1,11",,,
166911cd-d7e0-432d-9858-fe542e3acefc,Niobê,char-offset:4966,PERSON,,,,,,"1,11",,,
700b0861-d50d-442f-9d23-d90c48d2d47c,Niobê,char-offset:18355,PERSON,,,,,,"1,17",,,
1e9c8a51-f21e-4042-bf06-2aec8f46ff56,Numa,char-offset:9275,PERSON,,,,,,"1,75",,,
1d3cc055-a5d1-4228-bd48-f9890c83472e,Numa Pompilius,char-offset:9196,PERSON,,,,,,"1,75",,,
007d6a1a-3479-4ab5-b669-d0128522203f,Numicius,char-offset:46852,PLACE,http://pleiades.stoa.org/places/422988,Numicus (river),41.6504112,12.4248504,river,"1,64",,,YES
63e3ef8c-1a68-47d0-bced-73af85c31642,Numitor,char-offset:61924,PERSON,,,,,,"1,71",,,
b9eabf45-f87d-45bb-8c82-2322ed9a25f4,Numitor,char-offset:62093,PERSON,,,,,,"1,71",,,
7c6f20a1-7cbd-42ef-a9f5-96a9b80d7348,Numitor,char-offset:62242,PERSON,,,,,,"1,71",,,
874e617d-1456-40d7-bddc-15dc33448db2,Numitor,char-offset:10710,PERSON,,,,,,"1,76",,,
71c631c9-3d7d-4ded-826c-4b54f48cd035,Numitor,char-offset:10876,PERSON,,,,,,"1,76",,,
01934ab0-7eb6-4d56-a987-812fef8d4267,Numitor,char-offset:11127,PERSON,,,,,,"1,76",,,
26593425-8a9b-4733-8d5a-d5842b308032,Numitor,char-offset:11625,PERSON,,,,,,"1,76",,,
9f5609d7-3895-4209-b072-087c66731e32,Numitor,char-offset:12872,PERSON,,,,,,"1,76",,,
00a89499-5fa2-4b4a-aa47-f66a3fe1ef16,Numitor,char-offset:16497,PERSON,,,,,,"1,78",,,
773704e3-3aaa-4532-929c-4c5b90202817,Numitor,char-offset:16554,PERSON,,,,,,"1,78",,,
1fd51336-825f-4ab2-8a20-5674b344d45f,Numitor,char-offset:17750,PERSON,,,,,,"1,78",,,
081b3523-8ba7-46fc-b68a-8dd92014fc9e,Numitor,char-offset:24671,PERSON,,,,,,"1,79",,,
bbe6f0d9-8091-44cc-9d56-5fb423350cbc,Numitor,char-offset:26519,PERSON,,,,,,"1,80",,,
eb5c6091-7ff9-4f3b-95fb-eab1cf71e7f9,Numitor,char-offset:28571,PERSON,,,,,,"1,80",,,
18adda14-1ffe-4329-8373-025d144f99f1,Numitor,char-offset:29681,PERSON,,,,,,"1,81",,,
c86c0bd1-d901-46eb-b066-f7e021e71025,Numitor,char-offset:29969,PERSON,,,,,,"1,81",,,
3ac529f4-6aae-4f39-abb7-b27a49c0f6c8,Numitor,char-offset:30100,PERSON,,,,,,"1,81",,,
ccb1b30a-9b22-4bf8-8f9d-21ad8ea7141c,Numitor,char-offset:30192,PERSON,,,,,,"1,81",,,
4bd19b02-afa9-4833-8646-2e79bf89d555,Numitor,char-offset:30984,PERSON,,,,,,"1,81",,,
ca0c45c8-be64-4279-92aa-3e35946f6592,Numitor,char-offset:31752,PERSON,,,,,,"1,81",,,
814dee0e-3715-4d0e-ae53-65871487d831,Numitor,char-offset:32380,PERSON,,,,,,"1,82",,,
8a33ae64-90e4-4ef6-9cd5-892ac12a8fc2,Numitor,char-offset:32828,PERSON,,,,,,"1,82",,,
730e27bb-494d-4a52-a1dc-8fb6cec7f88a,Numitor,char-offset:33457,PERSON,,,,,,"1,82",,,
6433426c-6551-426f-9409-ee7cecd5e1c6,Numitor,char-offset:36633,PERSON,,,,,,"1,83",,,
edb20f5b-4090-4d60-a402-d977c739bd42,Numitor,char-offset:36671,PERSON,,,,,,"1,83",,,
eed49e7d-0890-4eb4-acde-2a9331ec051e,Numitor,char-offset:37683,PERSON,,,,,,"1,84",,,
43d43817-4249-4cd1-8804-e2e5de649dfc,Numitor,char-offset:38594,PERSON,,,,,,"1,84",,,
25335783-c150-4262-b187-d5cbca772dff,Numitor,char-offset:38649,PERSON,,,,,,"1,84",,,
eb70a331-a415-4272-bc73-f4c0da951bd6,Numitor,char-offset:39777,PERSON,,,,,,"1,84",,,
4767c7e8-2d9e-4a6f-895e-8fd92683e2bb,Numitor,char-offset:39844,PERSON,,,,,,"1,84",,,
895d82c7-7435-44ab-a343-4c59f72a4d50,Numitor,char-offset:40042,PERSON,,,,,,"1,84",,,
0cd996d9-1d43-45dd-bc0e-c0c77ae86d40,Numitor,char-offset:40510,PERSON,,,,,,"1,84",,,
1de8af4f-166a-4349-a12d-89e9d06aa337,Numitor,char-offset:41094,PERSON,,,,,,"1,85",,,
93f55a0f-b1f4-4ab9-8a5d-918fd0a3dc01,Numitor's,char-offset:11914,PERSON,,,,,,"1,76",,,
e9b194dc-da39-4f77-bc1a-33b0b5e8e065,Numitor's,char-offset:25059,PERSON,,,,,,"1,79",,,
12ee4de9-deb4-4443-b1e0-4d5a4d426177,Numitor's,char-offset:39704,PERSON,,,,,,"1,84",,,
9d2ce3a3-b85f-42fa-a2b3-932eca54bcc3,Odysseus,char-offset:57071,PERSON,,,,,,"1,69",,,
2eb5afa4-8719-4d3d-8c40-b2b6cff53544,Odysseus,char-offset:897,PERSON,,,,,,"1,72",,,
ee177f65-23c3-4275-ac8c-c9f872a4571f,Odysseus,char-offset:2473,PERSON,,,,,,"1,72",,,
9c31d4ce-c248-4918-98a9-ad812505cec4,Oeniadae,char-offset:16303,PLACE,http://pleiades.stoa.org/places/531016,"Oiniadai|Oiniadai/Oineiadai, Oiniades, Trikardo",38.4077,21.1966,"settlement,port","1,51",,,YES
892cfa31-af75-414a-ab34-f797d1378cd3,Oenotria,char-offset:6695,PLACE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
4b829233-6174-4ff8-a378-11b057fa0b56,Oenotria,char-offset:7702,PLACE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
a6ccc135-02a0-4388-b590-4a70aa1675c1,Oenotrian,char-offset:8841,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,13",,,
13a855fd-6e8d-4411-a48f-74d88714b384,Oenotrian,char-offset:56974,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,35",,,
d1d0579d-1037-4676-ba76-a843539029bd,Oenotrians,char-offset:6742,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
a8b52151-ee38-466f-8bd4-950e5cc06238,Oenotrians,char-offset:6968,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
15cf4d06-89c7-4b79-9542-059c0076ef37,Oenotrians,char-offset:7577,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
b6417016-784a-4831-a33a-e263798c6e83,Oenotrians,char-offset:8085,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
756882d3-326b-480b-982e-ca7881a77b7d,Oenotrians,char-offset:8336,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
8d490970-445b-4a85-b5bb-212949b19edc,Oenotrians,char-offset:8749,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,12",,,
5d9dbc51-e05a-4f3f-9b06-599c6ff8fb0d,Oenotrians,char-offset:9336,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,13",,,
7dce4a09-b218-4791-916e-7a5b3fa8c94e,Oenotrians,char-offset:9580,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,13",,,
676dbbbe-4747-4553-b4fa-e82de1f9dd0a,Oenotrians,char-offset:9775,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,13",,,
237624b4-43e8-4e0d-a5e0-fafa2b0e3f8e,Oenotrians,char-offset:10044,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,13",,,
25e2ab3f-6d3b-4733-9907-dfb1344385c4,Oenotrians,char-offset:28747,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,22",,,
9a7c8d46-1ee6-4a97-a298-326697038314,Oenotrians,char-offset:29520,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"1,22",,,
50d92a9c-c269-422a-8f07-02c93bc39ef9,Oenotrus,char-offset:4742,PERSON,,,,,,"1,11",,,
1b382bdd-9c52-427b-8975-73208714eb6c,Oenotrus,char-offset:4800,PERSON,,,,,,"1,11",,,
